Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Francisca Jorge [POR],3,7,30.0%,0,0,0,-,2022,2026,4,0.96,4.5%,7.3%,61.8%,68.4%,39.4%,57.3%,40.9%,46.2%,37.9%
5,Mariam Bolkvadze [GEO],2,3,40.0%,1,0,1,0.0%,2022,2024,0,,,,,,,,,,
4,Anastasia Kulikova [FIN],3,1,75.0%,1,0,1,0.0%,2021,2025,1,1.24,4.9%,8.8%,60.8%,69.4%,57.5%,64.7%,43.8%,87.5%,50.0%
4,Alina Charaeva [RUS],2,2,50.0%,1,1,0,100.0%,2023,2024,0,,,,,,,,,,
3,Polina Iatcenko [RUS],2,1,66.7%,0,0,0,-,2024,2025,2,0.92,3.3%,5.0%,63.3%,56.6%,47.7%,53.3%,42.7%,68.2%,38.5%
3,Angelina Voloshchuk [POR],0,3,0.0%,0,0,0,-,2023,2025,1,0.71,0.0%,15.7%,56.9%,55.2%,40.9%,49.0%,36.4%,16.7%,33.3%
3,Carole Monnet [FRA],1,2,33.3%,0,0,0,-,2021,2025,1,1.21,0.0%,11.7%,64.9%,68.0%,33.3%,55.8%,53.4%,72.7%,35.7%
3,Iveta Dapkute [LTU],2,1,66.7%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
2,Yasmine Mansouri [FRA],2,0,100.0%,1,0,1,0.0%,2024,2026,1,1.05,3.7%,1.9%,65.7%,66.2%,48.6%,60.2%,41.7%,42.9%,46.2%
2,Lucrezia Stefanini [ITA],1,1,50.0%,1,1,0,100.0%,2024,2026,1,1.08,1.2%,3.5%,67.1%,54.4%,50.0%,52.9%,50.9%,50.0%,46.7%
2,Zhibek Kulambayeva [KAZ],1,1,50.0%,1,0,1,0.0%,2022,2025,1,0.90,1.8%,16.1%,53.6%,60.0%,26.9%,44.6%,50.0%,25.0%,80.0%
2,Miriam Bianca Bulgaru [ROU],0,2,0.0%,1,0,1,0.0%,2021,2025,0,,,,,,,,,,
2,Akiko Omae [JPN],2,0,100.0%,1,0,1,0.0%,2021,2025,1,1.29,4.7%,9.4%,54.1%,71.7%,35.9%,55.3%,57.6%,50.0%,56.3%
2,Maria Garcia [POR],2,0,100.0%,0,0,0,-,2023,2025,1,2.29,3.0%,21.2%,66.7%,86.4%,27.3%,66.7%,76.3%,0.0%,87.5%
2,Oleksandra Oliynykova [CRO],0,2,0.0%,0,0,0,-,2024,2025,1,0.68,0.0%,10.7%,55.4%,61.3%,44.0%,53.6%,31.5%,42.9%,16.7%
