Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
17,Jannik Sinner [ITA],11,6,64.7%,15,9,6,60.0%,2019,2025,17,1.03,5.3%,3.2%,62.7%,68.0%,53.0%,62.4%,38.5%,50.8%,35.3%
13,Alexander Zverev [GER],7,6,53.8%,7,3,4,42.9%,2021,2026,13,1.06,5.4%,2.4%,63.0%,71.9%,54.5%,65.5%,36.6%,66.3%,44.8%
10,Novak Djokovic [SRB],5,5,50.0%,9,4,5,44.4%,2022,2026,10,1.01,6.4%,3.2%,66.3%,71.1%,48.9%,63.6%,36.8%,66.3%,27.9%
9,Daniil Medvedev [RUS],6,3,66.7%,4,1,3,25.0%,2021,2026,9,1.10,3.5%,2.2%,66.9%,71.8%,53.9%,65.9%,37.5%,45.9%,38.7%
9,Cameron Norrie [GBR],6,3,66.7%,3,1,2,33.3%,2021,2026,9,1.16,6.3%,3.2%,66.8%,71.4%,50.4%,64.4%,41.3%,64.5%,48.1%
9,Lorenzo Musetti [ITA],8,1,88.9%,3,3,0,100.0%,2020,2025,9,1.32,2.9%,3.7%,67.9%,69.9%,55.5%,65.3%,45.8%,57.4%,47.3%
8,Tommy Paul [USA],6,2,75.0%,6,4,2,66.7%,2022,2026,8,1.25,4.8%,2.9%,67.3%,72.3%,56.5%,67.1%,41.0%,66.0%,30.8%
8,Felix Auger Aliassime [CAN],5,3,62.5%,1,1,0,100.0%,2021,2025,7,1.32,3.8%,3.3%,66.7%,74.6%,54.1%,67.8%,42.5%,73.1%,37.5%
7,Casper Ruud [NOR],6,1,85.7%,2,2,0,100.0%,2021,2026,7,1.29,10.6%,2.3%,66.0%,75.3%,54.7%,68.3%,40.8%,59.4%,33.3%
7,Grigor Dimitrov [BUL],5,2,71.4%,0,0,0,-,2022,2026,7,1.31,7.3%,3.0%,68.1%,71.2%,58.3%,67.1%,43.1%,61.3%,51.1%
7,Tallon Griekspoor [NED],6,1,85.7%,4,4,0,100.0%,2021,2024,7,1.41,7.7%,2.6%,62.7%,78.1%,60.6%,71.6%,40.1%,65.0%,37.5%
6,Sebastian Korda [USA],4,2,66.7%,3,2,1,66.7%,2021,2026,6,1.21,2.7%,2.3%,67.6%,72.1%,51.9%,65.6%,41.8%,61.8%,31.8%
6,Arthur Rinderknech [FRA],6,0,100.0%,5,4,1,80.0%,2021,2026,6,1.41,6.9%,2.4%,66.4%,82.4%,60.6%,75.1%,35.2%,61.5%,32.6%
6,Karen Khachanov [RUS],6,0,100.0%,1,0,1,0.0%,2022,2026,6,1.29,4.3%,1.8%,65.1%,73.5%,56.4%,67.6%,41.8%,70.8%,41.0%
6,Andrey Rublev [RUS],5,1,83.3%,3,2,1,66.7%,2023,2026,6,1.18,10.6%,2.9%,67.7%,74.6%,58.9%,69.5%,35.8%,68.8%,41.3%
