Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 US Open R128,L vs Giron,42,38,1.1,20.7%,18.7%,36,30,1.2,20.6%,17.1%,9.1%,10.3%,2.7,15.8%,5.9%
2021 Wimbledon R64,L vs Korda,37,52,0.7,14.6%,20.6%,32,46,0.7,13.6%,19.6%,8.1%,5.5%,1.3,17.0%,13.4%
2021 Wimbledon R128,W vs Zhang,63,28,2.3,19.3%,8.6%,57,24,2.4,18.8%,7.9%,9.2%,8.9%,1.2,14.4%,11.6%
2020 Roland Garros R128,L vs Koepfer,30,47,0.6,16.3%,25.5%,30,47,0.6,17.6%,27.6%,,,1.1,9.2%,8.2%
2019 Metz R16,L vs Barrere,24,47,0.5,12.8%,25.0%,17,45,0.4,10.2%,27.1%,3.0%,7.2%,1.0,12.2%,12.8%
2019 US Open R64,L vs Kyrgios,26,35,0.7,14.7%,19.8%,23,26,0.9,16.4%,18.6%,7.1%,9.3%,1.8,22.6%,12.4%
2019 US Open R128,W vs Mayer,33,39,0.8,11.4%,13.4%,28,30,0.9,11.0%,11.8%,5.5%,4.3%,0.6,14.8%,24.8%
2019 Roland Garros R32,L vs Monfils,21,45,0.5,12.0%,25.7%,21,45,0.5,13.5%,29.0%,,,1.1,10.3%,9.7%
2019 Roland Garros R64,W vs Verdasco,43,41,1.0,14.6%,13.9%,43,41,1.0,16.0%,15.2%,,,1.0,11.9%,11.9%
2019 Roland Garros R128,W vs Dzumhur,53,60,0.9,21.1%,23.9%,53,60,0.9,22.6%,25.6%,,,0.8,8.4%,11.2%
2019 Rennes CH F,L vs Berankis,14,25,0.6,12.7%,22.7%,12,21,0.6,12.5%,21.9%,3.1%,9.4%,1.6,16.4%,10.0%
2018 Istanbul CH SF,L vs Moutet,34,52,0.7,17.6%,26.9%,31,47,0.7,17.4%,26.4%,8.4%,7.3%,0.6,8.3%,14.0%
Career (12 matches),,420,509,0.8,15.9%,19.2%,383,462,0.8,16.1%,19.5%,4.6%,4.9%,1.1,13.3%,12.7%
