Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,1,4,20.0%,4-8,33.3%,54-62,46.6%,0-2,0.0%,5,82.5%,12.3%,5.4%,5.7%,71.3%,70.3%,49.1%,64.2%,32.2%,48.1%,0.90,R16 (Lille)
2022,15,2,13,13.3%,12-28,30.0%,183-229,44.4%,4-8,33.3%,15,71.5%,18.0%,3.8%,3.9%,66.5%,65.9%,46.8%,59.5%,35.1%,47.6%,0.87,R16 (2x)
2021,30,12,18,40.0%,33-40,45.2%,344-374,47.9%,10-3,76.9%,30,73.9%,20.7%,5.2%,4.2%,69.4%,67.1%,48.4%,61.4%,37.1%,49.2%,0.96,SF (Amersfoort)
2020,29,18,11,62.1%,42-33,56.0%,366-342,51.7%,3-3,50.0%,28,81.3%,21.8%,4.1%,4.8%,69.9%,71.9%,48.0%,64.7%,35.9%,50.3%,1.02,F (Ortisei)
2019,38,23,15,60.5%,53-39,57.6%,471-425,52.6%,10-6,62.5%,38,81.4%,23.4%,6.8%,4.8%,68.1%,70.4%,55.7%,65.7%,38.3%,51.5%,1.12,F (Rennes)
2018,50,30,20,60.0%,70-54,56.5%,628-575,52.2%,6-12,33.3%,50,77.1%,27.7%,4.6%,4.7%,67.3%,68.5%,48.5%,62.0%,40.4%,50.9%,1.06,W (Eckental)
2016,3,0,3,0.0%,1-6,14.3%,30-41,42.3%,0-1,0.0%,3,60.0%,25.7%,3.2%,2.7%,63.9%,62.1%,40.5%,54.3%,39.6%,46.9%,0.87,R32 (3x)
Career,170,86,84,50.6%,215-208,50.8%,2076-2048,50.3%,33-35,48.5%,169,77.5%,23.1%,5.0%,4.5%,68.3%,68.9%,49.5%,62.8%,37.9%,50.1%,1.02,
