Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Metz R16,L vs Barrere,3.3,3.9,2.6,47.9%,38.1%,56.3%,22.2%,49.2%,5.6%,-10.0,-8.8,-0.5,-0.4
2019 Rennes CH F,L vs Berankis,3.5,3.6,3.3,45.5%,42.3%,53.8%,40.0%,49.7%,7.5%,-3.5,-4.9,4.0,5.5
2018 Istanbul CH SF,L vs Moutet,3.8,4.0,3.7,48.6%,38.5%,58.3%,50.0%,73.1%,7.7%,-16.0,-8.0,0.5,0.7
Career (3 matches),,3.6,3.9,3.2,47.6%,39.2%,56.6%,37.5%,59.3%,6.7%,-9.8,-7.7,1.3,1.5
