Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,2,8,20.0%,4-16,20.0%,67-111,37.6%,1-1,50.0%,8,56.8%,23.0%,2.6%,4.1%,63.3%,59.3%,44.2%,53.8%,40.7%,47.0%,0.88,QF (2x)
2025,54,33,21,61.1%,69-50,58.0%,567-523,52.0%,8-1,88.9%,52,65.0%,37.9%,1.9%,4.9%,63.2%,60.8%,48.5%,56.3%,45.2%,50.8%,1.03,W (2x)
2024,3,1,2,33.3%,3-4,42.9%,35-37,48.6%,0-2,0.0%,3,65.7%,34.3%,2.4%,2.9%,63.4%,60.0%,50.7%,56.6%,42.9%,49.4%,0.99,R32 (Merida)
Career,67,36,31,53.7%,76-70,52.1%,669-671,49.9%,9-4,69.2%,63,64.1%,36.0%,2.0%,4.7%,63.2%,60.6%,48.1%,56.0%,44.5%,50.2%,1.01,
