Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Keys,85.8,89.7,5.2,95.7,85.8,100,79,78.9,4.5,84.0,78.0,87,73
2024 US Open R128,W vs Siegemund,85.7,91.1,6.3,88.1,89.5,99,63,74.9,5.5,80.0,72.0,88,66
Career (2 matches),,85.8,90.5,5.8,91.6,87.8,100,63,76.8,5.1,81.1,76.0,88,66
