Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Dubai R64,L vs Shnaider,0.87,0.66,47.2,2.0,0.0%,41.4%,0.0%,50.0%,42.3%,40.0%
2026 Doha R64,L vs Noskova,0.86,0.62,44.6,2.3,0.0%,54.5%,0.0%,45.0%,32.1%,39.3%
2026 Australian Open R128,L vs Valentova,0.94,0.77,57.5,2.3,2.5%,45.0%,5.4%,56.8%,34.3%,46.7%
2026 Adelaide QF,L vs Andreeva,1.05,0.62,38.6,2.3,0.0%,19.2%,0.0%,52.0%,45.8%,30.4%
2026 United Cup QF,L vs Swiatek,1.05,0.43,37.0,2.2,5.0%,35.0%,0.0%,38.9%,33.3%,16.7%
2025 Hong Kong QF,W vs Sakatsume,1.25,1.13,69.6,3.0,6.7%,71.1%,0.0%,41.9%,34.1%,44.7%
2025 Hong Kong R16,W vs Morvayova,1.06,1.64,41.8,2.1,0.0%,59.3%,4.2%,70.8%,51.7%,57.1%
2025 Beijing R128,W vs Jimenez Kasintseva,1.07,1.62,39.9,2.5,0.0%,51.9%,0.0%,76.0%,48.3%,63.0%
2025 Seoul SF,L vs Swiatek,0.99,0.52,36.5,2.0,0.0%,40.0%,0.0%,22.2%,26.9%,45.8%
2025 Seoul R16,W vs Kenin,1.00,1.76,41.8,2.2,16.0%,68.0%,9.5%,71.4%,56.7%,50.0%
2025 US Open R64,L vs Anisimova,0.97,0.67,49.6,3.4,0.0%,60.6%,0.0%,53.3%,27.3%,32.1%
2025 US Open R128,W vs Jimenez Kasintseva,1.14,1.25,58.8,2.4,0.0%,61.4%,0.0%,48.7%,53.8%,43.2%
2025 Eastbourne F,W vs Eala,1.23,1.12,107.3,10.1,0.0%,49.0%,0.0%,55.3%,44.9%,42.6%
2025 Eastbourne R32,W vs Jabeur,0.91,1.28,62.6,3.0,0.0%,56.7%,0.0%,69.2%,54.5%,51.2%
2025 Rabat F,W vs Cristian,0.94,1.51,49.0,2.5,3.6%,67.9%,4.0%,60.0%,64.3%,50.0%
2025 Rome R128,L vs Raducanu,0.99,0.84,61.6,3.2,1.7%,52.5%,0.0%,57.1%,35.2%,41.7%
2025 Madrid R128,W vs Martinez Cirez,1.09,1.17,74.2,4.6,0.0%,60.9%,0.0%,55.6%,46.7%,42.9%
2025 BJK Cup Qualifiers RR,W vs Monroy,1.00,2.20,31.5,2.1,0.0%,57.9%,0.0%,75.0%,76.2%,73.7%
2025 Merida QF,L vs Avanesyan,1.00,0.78,48.6,4.7,0.0%,31.7%,0.0%,48.6%,48.8%,45.0%
2025 Australian Open R128,L vs Pegula,0.95,0.44,39.6,2.5,0.0%,63.3%,0.0%,30.0%,30.0%,17.6%
2026 (5 matches),,0.95,0.63,46.4,2.2,1.5%,39.4%,1.6%,50.0%,37.3%,36.3%
2025 (17 matches),,1.05,1.09,57.1,2.7,1.7%,56.7%,0.7%,55.4%,46.3%,44.8%
2024 (3 matches),,0.98,0.94,56.7,2.5,2.9%,64.1%,1.1%,46.7%,40.0%,45.1%
Career (25 matches),,1.03,0.98,55.3,2.6,1.8%,54.7%,0.9%,53.5%,44.1%,43.5%
