Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Dubai R64,L vs Shnaider,38% (3/8),100% (2/2),0/0,0/0,0% (0/6),3/5,0/1,- (0/0),- (0/0)
2026 Doha R64,L vs Noskova,50% (4/8),0% (0/3),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2026 Australian Open R128,L vs Valentova,56% (5/9),75% (3/4),0/0,0/0,71% (12/17),1/3,1/2,- (0/0),- (0/0)
2026 Adelaide QF,L vs Andreeva,33% (1/3),50% (1/2),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2026 United Cup QF,L vs Swiatek,100% (2/2),0% (0/1),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2025 Hong Kong QF,W vs Sakatsume,67% (10/15),50% (4/8),2/3,1/2,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2025 Hong Kong R16,W vs Morvayova,100% (7/7),45% (5/11),2/4,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2025 Beijing R128,W vs Jimenez Kasintseva,50% (7/14),50% (5/10),2/4,1/3,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Seoul SF,L vs Swiatek,100% (1/1),25% (1/4),0/0,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2025 Seoul R16,W vs Kenin,70% (7/10),56% (5/9),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 US Open R64,L vs Anisimova,78% (7/9),50% (1/2),0/0,0/0,57% (4/7),0/2,0/1,0% (0/4),40% (2/5)
2025 US Open R128,W vs Jimenez Kasintseva,54% (7/13),50% (5/10),2/2,1/1,33% (2/6),2/2,0/0,57% (4/7),57% (4/7)
2025 Eastbourne F,W vs Eala,64% (9/14),67% (4/6),2/4,1/2,33% (3/9),4/5,4/4,45% (5/11),64% (7/11)
2025 Eastbourne R32,W vs Jabeur,88% (7/8),46% (6/13),2/5,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2025 Rabat F,W vs Cristian,58% (7/12),83% (5/6),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2025 Rome R128,L vs Raducanu,63% (10/16),50% (4/8),1/1,0/0,60% (9/15),1/3,1/2,100% (4/4),75% (3/4)
2025 Madrid R128,W vs Martinez Cirez,39% (9/23),56% (5/9),2/3,1/2,20% (1/5),0/1,0/0,- (0/0),- (0/0)
2025 BJK Cup Qualifiers RR,W vs Monroy,71% (5/7),64% (7/11),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Merida QF,L vs Avanesyan,43% (3/7),56% (5/9),1/1,0/0,36% (5/14),1/3,0/1,- (0/0),- (0/0)
2025 Australian Open R128,L vs Pegula,38% (3/8),- (0/0),0/0,0/0,58% (7/12),3/5,2/3,- (0/0),- (0/0)
2026 (5 matches),,50.0%,50.0%,-,-,45.8%,37.5%,28.6%,-,-
2025 (17 matches),,58.7%,51.1%,64.9%,68.8%,44.7%,46.4%,60.0%,50.0%,59.3%
2024 (3 matches),,54.1%,56.3%,50.0%,25.0%,20.0%,33.3%,33.3%,-,-
Career (25 matches),,57.0%,51.6%,62.8%,60.0%,42.9%,42.0%,48.0%,50.0%,59.3%
