Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,35,16,19,45.7%,33-42,44.0%,322-369,46.6%,5-2,71.4%,33,61.9%,32.3%,2.1%,4.7%,63.7%,60.3%,46.6%,55.4%,43.0%,49.2%,0.96
Clay,9,6,3,66.7%,12-7,63.2%,98-79,55.4%,1-0,100.0%,9,68.2%,42.0%,1.9%,4.1%,65.0%,61.7%,50.2%,57.7%,47.4%,52.7%,1.12
Grass,6,5,1,83.3%,10-4,71.4%,75-65,53.6%,2-0,100.0%,6,62.9%,42.6%,2.7%,4.9%,59.0%,62.8%,43.8%,55.0%,47.7%,51.2%,1.06
Grand Slams,5,1,4,20.0%,2-8,20.0%,38-59,39.2%,1-1,50.0%,5,52.1%,25.5%,1.2%,7.4%,59.4%,55.4%,42.8%,50.3%,38.5%,44.8%,0.78
Premiers,11,6,5,54.5%,11-11,50.0%,97-106,47.8%,3-1,75.0%,11,62.7%,30.0%,2.3%,4.7%,64.1%,60.0%,46.9%,55.3%,42.9%,49.1%,0.96
Internationals,17,13,4,76.5%,25-12,67.6%,184-155,54.3%,2-0,100.0%,15,69.7%,44.4%,2.8%,4.7%,62.5%,65.2%,47.5%,58.6%,48.0%,53.2%,1.16
Finals,2,2,0,100.0%,4-1,80.0%,26-21,55.3%,1-0,100.0%,2,66.7%,40.9%,1.3%,6.0%,57.6%,65.5%,43.8%,56.3%,48.7%,52.5%,1.11
Semi-finals,4,2,2,50.0%,3-4,42.9%,25-36,41.0%,0-0,-,4,56.7%,25.8%,5.3%,3.0%,70.4%,58.8%,40.0%,53.3%,40.4%,46.3%,0.86
Quarter-finals,6,4,2,66.7%,8-5,61.5%,55-53,50.9%,0-0,-,5,68.1%,44.7%,1.9%,4.4%,60.9%,62.1%,45.6%,55.6%,47.9%,52.0%,1.08
vs Righties,41,20,21,48.8%,41-47,46.6%,387-428,47.5%,6-2,75.0%,38,63.2%,33.9%,2.3%,4.4%,63.1%,60.6%,47.8%,55.9%,43.6%,49.7%,0.99
vs Lefties,8,6,2,75.0%,12-6,66.7%,91-80,53.2%,2-0,100.0%,8,63.2%,41.5%,1.0%,4.9%,64.3%,61.8%,42.9%,55.1%,47.8%,51.4%,1.06
vs Top 10,5,0,5,0.0%,0-10,0.0%,24-63,27.6%,0-1,0.0%,4,41.7%,19.4%,1.2%,5.3%,63.3%,52.9%,34.4%,46.1%,37.8%,42.1%,0.70
