Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,14,Hard,40,26,14,65.0%,7,4,3,57.1%,1970,1989,F,0,,,,,,,,,,
Roland Garros,5,Clay,16,11,5,68.8%,3,2,1,66.7%,1972,1980,F,0,,,,,,,,,,
Wimbledon,18,Grass,47,29,18,61.7%,3,2,1,66.7%,1972,1989,QF,0,,,,,,,,,,
US Open,15,Hard,49,35,14,71.4%,6,4,2,66.7%,1974,1988,F,0,,,,,,,,,,
Olympics,1,,2,1,1,50.0%,0,0,0,-,1988,1988,R32,0,,,,,,,,,,
Fed Cup,9,,25,17,8,68.0%,8,4,4,50.0%,1978,1986,,0,,,,,,,,,,
Sydney,14,Grass,45,32,13,71.1%,8,7,1,87.5%,1972,1987,W,0,,,,,,,,,,
Brisbane,13,Hard,31,19,12,61.3%,7,4,3,57.1%,1968,1989,W,0,,,,,,,,,,
Eastbourne,11,Grass,40,29,11,72.5%,8,3,5,37.5%,1975,1988,F,0,,,,,,,,,,
Dallas,10,Carpet,23,13,10,56.5%,2,1,1,50.0%,1978,1987,QF,0,,,,,,,,,,
Chicago,9,Carpet,30,21,9,70.0%,8,2,6,25.0%,1978,1988,F,0,,,,,,,,,,
Atlanta,7,Hard,25,18,7,72.0%,4,1,3,25.0%,1975,1983,F,0,,,,,,,,,,
