Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
22-Apr-1985,San Diego,Hard,F,,,Annabel Croft [GBR] d. (1) Turnbull,6-0 7-6,,,,,,,,
01-Oct-1984,Manhattan Beach,Hard,F,7,2,(1) Chris Evert [USA] d. (3) Turnbull,6-2 6-3,,,,,,,,
14-Nov-1983,Brisbane,Grass,F,,,(1) Pam Shriver [USA] d. (2) Turnbull,6-4 7-5,,,,,,,,
13-Jun-1983,Eastbourne,Grass,F,,,(1) Martina Navratilova [USA] d. (5) Turnbull,6-1 6-1,,,,,,,,
14-Mar-1983,Boston,Carpet,F,,,(3) Turnbull d. (4) Sylvia Hanika [GER],6-4 3-6 6-4,,,,,,,,
06-Dec-1982,Richmond,Carpet,F,,,(2) Turnbull d. (1) Tracy Austin [USA],6-7 6-4 6-2,,,,,,,,
15-Nov-1982,Brisbane,Grass,F,,,(3) Turnbull d. (2) Pam Shriver [USA],6-3 6-1,,,,,,,,
24-Nov-1980,Australian Open,Grass,F,,,(3) Hana Mandlikova [AUS] d. (4) Turnbull,6-0 7-5,,,,,,,,
28-May-1979,Roland Garros,Clay,F,,,(1) Chris Evert [USA] d. (4) Turnbull,6-2 6-0,,,,,,,,
31-Aug-1977,US Open,Clay,F,,,(1) Chris Evert [USA] d. (12) Turnbull,7-6 6-2,,,,,,,,
