Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 BJK Cup Finals RR,L vs Bronzetti,3.7,3.8,3.6,44.3%,48.4%,28.6%,42.9%,49.7%,8.4%,3.0,3.7,-4.0,-5.3
2023 s Hertogenbosch R16,W vs Andreescu,3.1,3.0,3.3,50.9%,60.0%,43.8%,33.3%,53.1%,18.2%,14.5,14.4,-0.5,-0.6
2023 Roland Garros R128,L vs Mertens,3.7,4.1,3.3,44.8%,36.4%,58.3%,28.6%,40.2%,19.1%,0.5,0.7,-6.0,-6.7
2022 Australian Open R128,L vs Wang,3.6,4.4,2.7,47.1%,42.9%,23.1%,20.0%,59.1%,5.4%,12.0,11.5,-8.0,-11.4
2021 BJK Cup Finals RR,W vs Suarez Navarro,3.5,2.6,4.4,56.6%,60.0%,25.0%,75.0%,37.5%,10.0%,16.0,19.5,2.5,1.9
2021 Australian Open R128,L vs Sabalenka,3.2,3.9,2.3,47.6%,14.3%,75.0%,33.3%,48.7%,10.3%,0.0,0.0,-5.0,-9.6
2019 Palermo R16,L vs Rus,4.4,4.7,3.9,40.0%,26.1%,64.0%,58.3%,60.8%,7.5%,3.5,2.6,4.0,4.7
2019 Madrid R16,L vs Halep,4.8,5.3,4.3,20.0%,20.0%,16.7%,22.2%,41.3%,8.5%,-8.5,-18.1,-5.5,-8.9
2019 Lugano R32,W vs Gatto Monticone,4.5,4.4,4.7,55.6%,55.2%,80.0%,55.6%,59.2%,13.8%,10.5,10.1,5.5,8.1
2019 Miami R32,L vs Bertens,3.6,4.3,3.0,42.3%,40.6%,50.0%,25.0%,57.6%,9.5%,-0.5,-0.5,-4.0,-5.3
2019 Dubai QF,L vs Kvitova,2.9,3.1,2.7,36.5%,33.3%,40.0%,100.0%,44.2%,15.1%,6.5,19.1,-3.0,-6.7
2019 Dubai R16,W vs Kenin,3.4,3.3,3.5,48.7%,50.0%,76.5%,57.1%,45.9%,16.6%,9.0,7.9,7.0,5.6
2019 Dubai R32,W vs Bertens,3.5,4.0,3.1,43.5%,60.0%,55.0%,75.0%,54.6%,7.2%,8.0,5.2,2.0,1.6
2019 Dubai R64,W vs Pera,3.1,3.0,3.1,54.5%,41.7%,54.5%,55.6%,43.3%,4.1%,6.5,7.5,7.5,6.4
2019 Australian Open R64,L vs Svitolina,4.0,4.6,3.4,38.5%,31.8%,50.0%,55.6%,49.2%,7.5%,12.5,14.7,-2.5,-2.9
2019 Australian Open R128,W vs Baindl,4.2,3.6,4.7,55.3%,55.3%,48.0%,60.0%,46.9%,7.0%,25.0,14.9,5.0,2.7
2019 Auckland QF,W vs Anisimova,3.4,3.4,3.3,50.0%,48.9%,55.6%,83.3%,51.2%,18.1%,18.5,14.9,-0.5,-0.5
2018 ITF Dubai F,L vs Peng,3.6,3.1,4.3,36.4%,47.4%,42.9%,57.1%,47.9%,8.0%,-1.5,-2.0,-6.5,-8.1
2018 ITF Dubai SF,W vs Rodina,3.4,3.4,3.5,65.2%,73.9%,50.0%,60.0%,62.2%,13.3%,13.0,18.6,7.0,17.9
2018 Cincinnati R64,W vs Sasnovich,2.6,2.2,2.9,58.9%,52.0%,50.0%,66.7%,52.5%,9.2%,6.5,8.3,1.0,1.5
Career (26 matches),,3.5,3.5,3.4,48.6%,48.0%,50.6%,55.2%,50.2%,11.4%,8.3,8.8,1.3,1.4
