Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,234,120,114,51.3%,310-294,51.3%,2979-2867,51.0%,37-44,45.7%,226,74.8%,28.0%,3.0%,3.7%,62.2%,67.2%,50.8%,61.0%,40.3%,50.5%,1.03
Clay,218,121,97,55.5%,298-251,54.3%,2623-2452,51.7%,31-26,54.4%,216,68.2%,35.5%,1.9%,3.8%,64.4%,63.2%,48.7%,58.0%,43.6%,50.7%,1.04
Grass,26,10,16,38.5%,37-42,46.8%,366-372,49.6%,3-8,27.3%,26,73.5%,26.7%,2.0%,3.7%,64.8%,66.5%,50.7%,60.9%,39.5%,49.9%,1.01
Grand Slams,97,59,38,60.8%,202-141,58.9%,1737-1524,53.3%,21-20,51.2%,97,73.9%,32.9%,2.8%,3.4%,63.5%,66.0%,51.0%,60.5%,42.3%,51.3%,1.07
Masters,122,61,61,50.0%,142-150,48.6%,1387-1393,49.9%,20-16,55.6%,122,71.8%,28.0%,2.2%,4.2%,63.3%,65.5%,49.5%,59.7%,40.3%,49.9%,1.00
Other Tours,242,124,118,51.2%,284-271,51.2%,2662-2575,50.8%,29-38,43.3%,235,70.6%,31.7%,2.4%,3.7%,63.2%,64.8%,49.6%,59.2%,42.0%,50.5%,1.03
Best of 5,100,60,40,60.0%,205-148,58.1%,1781-1573,53.1%,21-22,48.8%,99,73.8%,33.1%,2.8%,3.4%,63.5%,65.9%,50.9%,60.4%,42.4%,51.3%,1.07
Best of 3,378,191,187,50.5%,440-439,50.1%,4187-4118,50.4%,50-56,47.2%,369,71.0%,30.5%,2.3%,3.9%,63.2%,65.1%,49.5%,59.3%,41.4%,50.3%,1.02
Finals,14,4,10,28.6%,11-21,34.4%,130-163,44.4%,2-2,50.0%,14,61.5%,27.4%,1.2%,3.8%,63.4%,60.0%,45.2%,54.6%,39.6%,47.2%,0.87
Semi-finals,24,14,10,58.3%,30-27,52.6%,293-274,51.7%,4-7,36.4%,23,73.7%,30.9%,2.3%,3.2%,65.5%,65.8%,49.0%,60.0%,40.8%,50.3%,1.02
Quarter-finals,50,24,26,48.0%,60-67,47.2%,594-627,48.6%,11-4,73.3%,50,65.4%,31.5%,2.2%,2.9%,63.2%,63.6%,46.5%,57.3%,42.0%,49.5%,0.98
vs Righties,402,207,195,51.5%,540-499,52.0%,5029-4833,51.0%,61-64,48.8%,392,71.8%,31.0%,2.4%,3.8%,63.4%,65.2%,49.7%,59.6%,41.5%,50.5%,1.03
vs Lefties,75,43,32,57.3%,103-88,53.9%,927-855,52.0%,10-14,41.7%,75,71.9%,32.3%,2.8%,3.5%,62.7%,65.6%,50.7%,60.0%,42.5%,51.1%,1.06
vs Top 10,66,13,53,19.7%,46-128,26.4%,672-969,41.0%,10-8,55.6%,64,61.2%,21.1%,1.6%,3.4%,63.8%,60.8%,44.1%,54.7%,36.9%,45.9%,0.82
