Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Buenos Aires R16,L vs Martinez,6.3,5.7,6.8,28.9%,40.0%,42.9%,45.8%,45.3%,10.0%,-3.0,-2.7,-3.5,-2.8
2025 Buenos Aires R32,W vs Jarry,3.9,3.9,3.8,49.6%,41.5%,47.4%,70.6%,45.1%,14.6%,6.5,4.9,-2.0,-1.4
2024 US Open R128,L vs Monfils,5.1,6.0,4.1,35.8%,53.3%,42.9%,51.5%,53.7%,14.1%,-5.5,-2.1,-15.0,-7.3
2023 Wimbledon R64,L vs Sinner,5.0,5.6,4.4,36.8%,51.5%,41.4%,38.5%,48.7%,21.9%,-4.0,-2.6,-3.5,-2.5
2023 Barcelona R64,W vs Wu,5.1,4.8,5.3,50.0%,85.2%,71.4%,37.5%,48.6%,19.0%,8.5,7.9,1.0,1.0
2023 Monte Carlo R32,L vs Sinner,3.5,3.6,3.4,20.0%,25.0%,28.6%,0.0%,47.7%,4.4%,-11.0,-26.8,-10.0,-23.3
2023 Indian Wells R64,L vs Ruud,6.1,6.6,5.6,37.8%,34.8%,47.1%,50.0%,53.6%,11.1%,-3.5,-2.3,-1.0,-0.9
2023 Indian Wells R128,W vs Coria,5.7,6.5,5.1,57.1%,72.7%,61.1%,56.3%,51.7%,15.0%,7.0,5.4,9.5,8.9
2023 Australian Open R128,W vs Krutykh,4.3,4.1,4.6,49.7%,59.1%,47.2%,53.6%,40.5%,21.5%,14.0,7.6,-1.0,-0.4
2022 Paris R64,L vs Cressy,4.2,6.2,2.0,32.2%,47.6%,66.7%,62.5%,60.6%,31.9%,6.0,6.2,5.0,10.9
2022 Hamburg R32,L vs Ruusuvuori,6.0,5.8,6.1,48.6%,57.5%,37.0%,40.0%,50.2%,10.3%,-4.0,-1.8,0.0,0.0
2022 Queens Club R32,L vs Querrey,3.2,4.0,2.6,38.1%,42.1%,50.0%,50.0%,55.1%,22.6%,3.0,5.2,-3.5,-8.8
2022 Madrid R32,L vs Dimitrov,4.9,5.9,3.8,27.1%,29.4%,54.5%,46.2%,44.8%,15.8%,-6.0,-7.6,-1.0,-1.2
2022 Monte Carlo QF,L vs Tsitsipas,6.1,7.0,5.2,41.1%,43.5%,58.5%,55.0%,47.2%,4.6%,10.5,4.4,4.0,1.5
2022 Indian Wells R32,L vs Isner,3.0,3.6,2.4,34.2%,55.6%,70.0%,75.0%,46.8%,7.6%,0.5,0.9,4.0,6.6
2022 Rio de Janeiro F,L vs Alcaraz,5.5,5.6,5.5,38.1%,28.6%,57.9%,41.2%,48.5%,3.3%,1.0,0.9,-2.0,-1.7
2022 Buenos Aires F,L vs Ruud,6.0,5.8,6.3,43.0%,54.1%,57.9%,31.6%,54.3%,7.5%,10.0,4.6,-6.0,-3.3
2022 Australian Open R128,L vs Oconnell,5.2,5.1,5.2,46.0%,44.8%,58.6%,44.7%,51.7%,8.9%,11.0,4.3,2.5,1.1
2022 ATP Cup RR,L vs Hurkacz,4.7,5.8,3.4,35.8%,38.9%,83.3%,36.8%,49.8%,12.3%,-6.0,-5.5,-3.5,-3.6
2022 ATP Cup RR,W vs Tsitsipas,4.4,4.7,4.2,54.4%,52.0%,60.0%,52.2%,54.8%,6.2%,0.0,0.0,4.5,2.8
Career (122 matches),,5.0,5.2,4.8,46.9%,51.5%,53.8%,50.9%,49.6%,11.4%,4.8,3.0,2.8,1.8
