Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Buenos Aires R16,L vs Martinez,0.80,0.47,31.2,2.1,4.5%,36.4%,15.0%,45.0%,40.0%,29.2%
2025 Buenos Aires R32,W vs Jarry,1.22,1.08,79.4,3.1,0.0%,62.7%,1.8%,70.9%,30.8%,28.3%
2024 US Open R128,L vs Monfils,1.05,0.72,34.9,3.7,1.7%,54.2%,1.8%,50.0%,36.5%,29.3%
2023 US Open R128,L vs Rinderknech,0.87,0.55,29.4,2.1,0.0%,55.8%,0.0%,61.5%,26.2%,26.3%
2023 Wimbledon R64,L vs Sinner,0.98,0.60,32.4,2.3,2.4%,53.7%,0.0%,52.5%,29.5%,28.2%
2023 Wimbledon R128,W vs Kecmanovic,1.11,1.45,33.0,2.0,2.0%,65.3%,2.1%,55.3%,49.0%,54.2%
2023 Barcelona R64,W vs Wu,1.37,2.39,31.9,2.1,0.0%,78.3%,0.0%,57.9%,42.4%,65.6%
2023 Indian Wells R64,L vs Ruud,0.90,0.49,37.8,2.0,6.7%,60.0%,0.0%,51.9%,23.1%,25.0%
2023 Indian Wells R128,W vs Coria,1.52,2.71,21.1,2.0,4.3%,65.2%,0.0%,68.2%,70.0%,48.1%
2023 Australian Open R128,W vs Krutykh,1.11,1.19,50.4,2.2,5.1%,62.8%,5.4%,67.6%,35.2%,39.7%
2022 Paris R64,L vs Cressy,0.80,0.51,36.7,2.1,0.0%,65.5%,0.0%,44.4%,19.2%,39.1%
2022 US Open R32,L vs Tiafoe,0.99,0.84,46.3,3.1,5.3%,50.9%,0.0%,47.1%,49.1%,37.0%
2022 US Open R64,W vs Popyrin,1.14,1.20,48.1,2.9,0.0%,61.3%,1.3%,64.9%,40.0%,38.0%
2022 Hamburg R32,L vs Ruusuvuori,0.90,0.80,56.5,2.2,0.0%,55.8%,0.0%,53.7%,41.3%,38.6%
2022 Wimbledon R64,L vs Broady,0.82,0.90,54.3,14.4,2.8%,62.0%,1.5%,63.6%,36.1%,46.1%
2022 Wimbledon R128,W vs Kozlov,1.15,1.45,35.1,2.6,0.0%,46.8%,0.0%,64.4%,56.8%,55.8%
2022 Queen's Club R32,L vs Querrey,0.70,0.43,32.7,2.0,0.0%,47.8%,0.0%,65.0%,23.1%,32.0%
2022 Madrid R32,L vs Dimitrov,0.97,0.41,31.6,2.0,0.0%,46.2%,0.0%,34.8%,25.0%,25.0%
2022 Monte Carlo QF,L vs Tsitsipas,0.90,0.82,60.5,49.7,0.0%,56.0%,0.0%,56.3%,41.5%,38.8%
2022 Indian Wells R32,L vs Isner,0.89,0.44,42.2,2.2,3.4%,65.5%,3.4%,65.5%,10.3%,25.0%
2025 (2 matches),,1.09,0.84,64.9,2.5,1.2%,55.6%,5.3%,64.0%,33.8%,28.6%
2024 (1 matches),,1.05,0.72,34.9,3.7,1.7%,54.2%,1.8%,50.0%,36.5%,29.3%
2023 (7 matches),,1.09,1.12,36.2,2.1,3.1%,62.0%,1.9%,60.1%,38.6%,41.3%
2022 (15 matches),,0.96,0.85,48.4,3.0,1.3%,55.8%,1.1%,59.1%,36.8%,38.3%
2021 (23 matches),,1.02,1.15,38.2,2.3,1.5%,62.3%,1.3%,62.9%,42.2%,42.1%
Career (369 matches),,1.01,1.04,51.2,2.7,2.5%,59.5%,2.0%,59.3%,41.9%,41.9%
