Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,27,15,12,55.6%,11,4,7,36.4%,2013,2024,R16,27,1.09,5.5%,3.2%,61.0%,67.9%,52.5%,61.9%,41.6%,59.0%,43.8%
Roland Garros,12,Clay,40,28,12,70.0%,15,8,7,53.3%,2013,2024,SF,40,1.09,1.7%,3.1%,66.2%,64.0%,50.9%,59.6%,44.2%,58.5%,46.3%
Wimbledon,9,Grass,16,7,9,43.8%,8,2,6,25.0%,2015,2024,R32,16,1.07,1.9%,2.9%,65.3%,67.3%,51.7%,61.9%,40.6%,59.0%,42.7%
US Open,12,Hard,33,21,12,63.6%,10,7,3,70.0%,2013,2024,QF,33,1.07,2.4%,4.3%,62.6%,66.1%,49.7%,60.0%,42.7%,61.1%,43.6%
Olympics,1,,3,2,1,66.7%,0,0,0,-,2021,2021,R16,0,,,,,,,,,,
Davis Cup,6,,14,7,7,50.0%,5,1,4,20.0%,2015,2022,,11,1.09,2.8%,4.5%,63.8%,65.9%,45.8%,58.6%,45.2%,49.3%,53.0%
Buenos Aires,15,Clay,34,20,14,58.8%,5,5,0,100.0%,2011,2025,W,33,1.02,1.9%,3.8%,67.3%,62.9%,48.6%,58.2%,42.4%,56.3%,45.0%
Rome Masters,9,Clay,23,14,9,60.9%,7,6,1,85.7%,2015,2024,F,23,1.03,1.6%,3.8%,65.0%,63.3%,49.7%,58.5%,42.8%,56.1%,47.3%
Madrid Masters,7,Clay,12,5,7,41.7%,2,0,2,0.0%,2017,2024,R16,12,1.02,2.2%,3.8%,64.0%,65.7%,49.3%,59.8%,41.1%,56.3%,43.8%
Barcelona,6,Clay,17,11,6,64.7%,0,0,0,-,2018,2024,SF,17,1.08,1.2%,3.9%,66.6%,62.6%,46.4%,57.2%,46.1%,51.7%,47.7%
Monte Carlo Masters,8,Clay,19,11,8,57.9%,5,4,1,80.0%,2015,2024,QF,19,1.03,1.9%,4.7%,63.4%,61.2%,47.5%,56.2%,45.1%,50.7%,51.4%
Miami Masters,11,Hard,19,8,11,42.1%,9,4,5,44.4%,2013,2024,R16,19,1.01,1.7%,4.0%,64.5%,65.3%,52.5%,60.7%,39.6%,63.5%,43.0%
