Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Adam Walton [AUS],4,4,50.0%,3,2,1,66.7%,2023,2025,8,0.95,15.3%,6.1%,58.5%,78.9%,46.2%,65.4%,33.0%,56.4%,25.5%
7,Omar Jasika [AUS],6,1,85.7%,4,3,1,75.0%,2022,2025,5,1.29,9.6%,5.5%,57.4%,74.6%,50.3%,64.3%,46.0%,45.8%,46.0%
7,Luke Saville [AUS],3,4,42.9%,4,2,2,50.0%,2022,2024,4,0.80,6.9%,7.6%,57.1%,66.2%,39.8%,54.9%,36.0%,51.5%,25.0%
5,Alex Bolt [AUS],5,0,100.0%,3,3,0,100.0%,2022,2026,4,1.27,14.0%,6.5%,56.8%,77.1%,54.0%,67.1%,41.6%,68.8%,37.5%
5,Matthew Dellavedova [AUS],4,1,80.0%,1,1,0,100.0%,2019,2025,2,1.73,12.4%,8.6%,58.1%,86.9%,54.5%,73.3%,46.2%,0.0%,58.3%
4,Yi Zhou [CHN],3,1,75.0%,5,3,2,60.0%,2024,2025,4,1.10,12.7%,3.6%,58.6%,75.8%,54.7%,67.1%,36.1%,78.9%,32.0%
4,Sho Shimabukuro [JPN],3,1,75.0%,1,1,0,100.0%,2024,2025,4,1.04,14.4%,4.6%,60.2%,73.7%,54.0%,65.8%,35.4%,53.3%,38.9%
4,Jason Kubler [AUS],0,4,0.0%,1,0,1,0.0%,2021,2025,2,0.86,11.6%,2.7%,62.6%,73.9%,45.5%,63.3%,31.5%,66.7%,18.2%
4,Ethan Quinn [USA],2,2,50.0%,3,2,1,66.7%,2023,2025,4,1.00,9.0%,4.1%,54.7%,69.1%,50.6%,60.8%,39.3%,48.0%,57.1%
4,Jake Delaney [AUS],4,0,100.0%,2,2,0,100.0%,2023,2024,3,1.55,20.6%,4.6%,50.3%,85.2%,63.2%,74.3%,39.9%,100.0%,41.2%
3,Coleman Wong [HKG],0,3,0.0%,4,1,3,25.0%,2023,2026,3,0.86,12.6%,6.7%,66.8%,75.1%,45.2%,65.2%,29.9%,53.8%,21.4%
3,Dane Sweeny [AUS],2,1,66.7%,2,0,2,0.0%,2022,2026,1,1.15,21.7%,4.7%,58.5%,82.3%,61.4%,73.6%,30.5%,100.0%,16.7%
3,Moerani Bouzige [AUS],3,0,100.0%,1,1,0,100.0%,2022,2026,2,1.41,21.6%,5.6%,59.2%,78.4%,52.9%,68.0%,45.0%,88.9%,41.2%
3,Rei Sakamoto [JPN],2,1,66.7%,2,1,1,50.0%,2025,2026,3,1.04,11.5%,6.0%,56.7%,78.0%,51.1%,66.4%,35.0%,63.6%,27.3%
3,Li Tu [AUS],3,0,100.0%,1,1,0,100.0%,2022,2026,2,1.22,9.9%,5.9%,64.5%,80.6%,50.0%,69.7%,36.9%,100.0%,23.1%
