Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Guadalajara SF,L vs Arango,36% (4/11),75% (3/4),1/5,64% (7/11),29% (2/7),2/3,0/0,0/0,0/0,0/0
2025 Wimbledon R64,L vs Bencic,23% (3/13),100% (3/3),0/6,75% (9/12),33% (3/9),1/3,1/1,0/0,0/0,0/0
2025 Roland Garros R32,L vs Boisson,36% (5/14),100% (5/5),2/4,54% (7/13),43% (3/7),2/4,0/0,1/1,0/0,0/0
2024 Wimbledon R128,L vs Stephens,22% (2/9),100% (2/2),1/4,78% (7/9),29% (2/7),0/2,0/0,1/2,0/0,1/1
2023 US Open R128,L vs Tsurenko,43% (6/14),83% (5/6),1/7,57% (8/14),13% (1/8),2/5,1/2,1/1,0/0,1/1
2021 Roland Garros R128,L vs Rybakina,22% (2/9),100% (2/2),1/4,63% (5/8),0% (0/5),0/2,0/0,0/1,0/0,0/0
2020 Roland Garros R128,L vs Zarazua,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2019 W25 Macon R32,L vs Leonard,64% (9/14),67% (6/9),2/6,43% (6/14),0% (0/6),3/5,0/0,1/1,0/0,1/1
2019 W25 Grenoble R32,L vs Hesse,22% (2/9),100% (2/2),1/3,70% (7/10),29% (2/7),2/2,0/0,0/2,0/0,0/1
2025 (3 matches),,31.6%,91.7%,20.0%,63.9%,34.8%,50.0%,100.0%,100.0%,-,-
2024 (1 matches),,22.2%,100.0%,25.0%,77.8%,28.6%,0.0%,-,50.0%,-,100.0%
2023 (1 matches),,42.9%,83.3%,14.3%,57.1%,12.5%,40.0%,50.0%,100.0%,-,100.0%
2021 (1 matches),,22.2%,100.0%,25.0%,62.5%,0.0%,0.0%,-,0.0%,-,-
2020 (1 matches),,12.5%,100.0%,20.0%,71.4%,0.0%,0.0%,-,-,-,-
Career (9 matches),,33.7%,85.3%,22.7%,62.2%,21.3%,44.4%,66.7%,50.0%,-,75.0%
