Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Australian Open R128,W vs Kostyuk,68.7%,48.9%,6.0%,6/2,2.21,13.7%,66.7%,40.4%,1.3%,2.03,16.9%,78.4%,60.0%,13.7%,2.55,8.1%
2025 Guadalajara SF,L vs Arango,89.3%,40.3%,1.3%,1/0,2.18,25.0%,98.3%,37.3%,1.7%,2.22,37.5%,66.7%,62.5%,0.0%,2.13,5.0%
2025 Wimbledon R64,L vs Bencic,86.5%,43.8%,10.8%,7/1,2.68,6.9%,90.9%,38.0%,1.8%,2.44,14.3%,73.7%,64.3%,36.8%,2.90,0.0%
2025 Roland Garros R32,L vs Boisson,82.1%,42.2%,5.1%,4/0,2.48,11.3%,88.0%,38.6%,2.0%,2.44,17.8%,90.9%,50.0%,13.6%,2.55,0.0%
2024 Wimbledon R128,L vs Stephens,88.6%,38.5%,2.3%,1/0,2.25,32.1%,89.2%,42.4%,0.0%,2.14,54.8%,85.7%,16.7%,14.3%,2.42,0.0%
2023 US Open R128,L vs Tsurenko,74.5%,56.2%,6.1%,4/2,2.52,14.3%,81.6%,54.8%,2.6%,2.44,24.1%,57.9%,63.6%,21.1%,2.60,3.7%
2023 US Open Q3,L vs Hartono,84.4%,59.3%,1.6%,1/0,2.44,2.8%,86.5%,65.6%,2.7%,2.37,4.3%,88.0%,50.0%,0.0%,2.58,0.0%
2022 US Open Q1,L vs Uchijima,88.4%,47.5%,6.5%,8/1,2.39,12.6%,90.7%,39.7%,2.3%,2.29,21.2%,89.8%,61.4%,14.3%,2.55,0.0%
Last 52 Weeks (4 matches),,79.5%,44.3%,5.8%,85.7%,2.37,13.8%,84.4%,38.5%,1.6%,2.24,20.6%,78.8%,58.5%,16.3%,2.57,3.5%
Career (8 matches),,81.6%,47.5%,5.4%,84.2%,2.38,14.8%,85.6%,43.7%,1.9%,2.27,23.3%,80.9%,57.0%,14.2%,2.55,2.4%
