Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Palmanova R16,L vs Wargnier,0.92,0.84,61.6,6.8,2.3%,45.5%,2.3%,53.5%,37.3%,55.6%
2019 W15 Palmanova R32,W vs Ayala Serra,0.94,1.25,62.0,2.7,0.0%,68.6%,3.1%,40.6%,58.8%,60.0%
2019 W15 Manacor QF,L vs Rosca,0.97,0.65,47.8,2.2,0.0%,45.9%,0.0%,50.0%,30.8%,39.1%
2019 W15 Manacor R16,W vs Makatsaria,1.01,1.34,59.3,3.0,0.0%,53.3%,0.0%,64.3%,48.5%,61.3%
2019 W15 Manacor R32,W vs Bouzo Zanotti,0.92,1.56,43.9,3.6,4.2%,62.5%,0.0%,65.2%,62.1%,60.7%
2016 Horb $25K QF,L vs Lukas,0.92,0.71,49.6,3.1,0.0%,40.0%,0.0%,48.1%,44.1%,41.9%
2016 Horb $25K R16,W vs Brouleau,0.97,1.58,46.1,2.1,0.0%,57.7%,4.0%,76.0%,56.3%,51.7%
2016 Versmold $50K R32,L vs Pattinama Kerkhove,0.82,0.87,84.7,7.6,2.1%,51.1%,0.0%,54.8%,55.1%,44.4%
2016 Braunschweig $25K SF,L vs Stojanovic,0.95,0.68,47.6,3.1,0.0%,51.7%,0.0%,42.9%,39.3%,36.0%
2016 Braunschweig $25K R32,W vs Gamiz,1.08,1.18,66.3,8.1,3.8%,59.6%,0.0%,54.3%,50.0%,43.5%
2016 Essen $50K QF,L vs Cepelova,1.04,0.73,52.3,2.9,3.2%,41.9%,0.0%,37.9%,42.9%,41.9%
2016 Essen $50K R16,W vs Korpatsch,1.19,1.58,42.3,2.2,0.0%,55.6%,0.0%,66.7%,36.1%,68.6%
2016 Essen $50K R32,W vs Burnett,0.92,1.17,69.5,5.9,7.0%,60.5%,2.6%,56.4%,43.4%,62.0%
2016 Cagnes Sur Mer $100K R16,L vs Parmentier,0.91,0.73,47.7,2.0,0.0%,51.1%,0.0%,57.1%,36.8%,37.1%
2016 Cagnes Sur Mer $100K R32,W vs Zhang,0.92,2.99,40.8,2.6,0.0%,85.0%,0.0%,83.3%,47.8%,54.5%
2016 Bogota R32,W vs Paquet,1.23,1.30,51.3,2.6,2.7%,48.6%,0.0%,60.6%,53.5%,42.9%
2016 Osprey FL $50K QF,L vs Sakkari,0.89,0.79,48.2,4.4,0.0%,56.3%,0.0%,43.2%,38.6%,50.0%
2016 Osprey FL $50K R32,W vs Kucova,1.28,1.21,86.7,9.0,0.0%,42.9%,0.0%,57.7%,41.7%,53.3%
2016 Naples FL $25K SF,L vs Haas,1.08,0.89,89.9,4.1,2.0%,44.9%,0.0%,48.9%,52.7%,34.0%
2016 Naples FL $25K QF,W vs Soylu,1.23,1.97,35.1,2.0,0.0%,65.4%,0.0%,64.0%,58.3%,55.0%
2019 (5 matches),,0.96,1.06,56.1,3.2,1.2%,54.1%,1.2%,53.7%,46.4%,56.0%
2016 (32 matches),,1.05,1.23,55.7,2.9,1.5%,55.9%,0.4%,57.3%,50.1%,51.8%
2015 (18 matches),,1.00,1.10,60.7,3.0,0.3%,54.8%,0.5%,54.4%,50.1%,49.8%
2014 (16 matches),,1.03,1.11,59.4,2.8,1.0%,53.5%,0.0%,56.3%,48.3%,49.0%
2013 (18 matches),,1.03,0.99,57.0,3.1,0.6%,51.6%,0.7%,51.9%,47.8%,44.9%
Career (103 matches),,1.03,1.13,57.0,2.9,0.8%,54.7%,0.4%,55.0%,49.3%,50.0%
