Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,8,6,2,75.0%,13-9,59.1%,111-96,53.6%,1-1,50.0%,8,56.0%,47.8%,0.6%,3.5%,64.5%,54.6%,47.3%,52.0%,49.0%,50.5%,1.02,W (W15 Viserba)
2024,14,9,5,64.3%,19-12,61.3%,158-136,53.7%,3-0,100.0%,0,,,,,,,,,,,,SF (3x)
2023,14,8,6,57.1%,19-14,57.6%,156-142,52.3%,3-1,75.0%,0,,,,,,,,,,,,SF (2x)
2022,15,9,6,60.0%,19-12,61.3%,149-116,56.2%,0-1,0.0%,0,,,,,,,,,,,,F (W15 Heraklion)
2021,7,4,3,57.1%,9-8,52.9%,81-76,51.6%,0-0,-,0,,,,,,,,,,,,F (W15 L'aquila)
2019,5,3,2,60.0%,7-4,63.6%,58-46,55.8%,1-0,100.0%,0,,,,,,,,,,,,QF (W15 Manacor)
2018,14,9,5,64.3%,18-11,62.1%,148-119,55.4%,2-2,50.0%,0,,,,,,,,,,,,F (Sassuolo $15K)
2017,2,1,1,50.0%,1-2,33.3%,6-16,27.3%,0-0,-,0,,,,,,,,,,,,R16 (Cordenons 15K)
2016,43,33,10,76.7%,66-27,71.0%,484-335,59.1%,5-2,71.4%,0,,,,,,,,,,,,W (3x)
2015,69,54,15,78.3%,108-41,72.5%,795-515,60.7%,1-9,10.0%,0,,,,,,,,,,,,W (5x)
2014,54,30,24,55.6%,66-55,54.5%,565-504,52.9%,5-7,41.7%,0,,,,,,,,,,,,W (Santa Margherita Di Pula 10K)
2013,64,38,26,59.4%,85-60,58.6%,702-584,54.6%,5-5,50.0%,0,,,,,,,,,,,,W (Gonesse 10K)
2012,61,39,22,63.9%,83-54,60.6%,680-560,54.8%,4-4,50.0%,0,,,,,,,,,,,,W (Dobrich 25K)
2011,59,38,21,64.4%,82-50,62.1%,651-519,55.6%,7-4,63.6%,0,,,,,,,,,,,,W (3x)
2010,36,25,11,69.4%,53-28,65.4%,410-304,57.4%,4-0,100.0%,0,,,,,,,,,,,,W (2x)
2009,21,6,15,28.6%,13-30,30.2%,137-222,38.2%,2-1,66.7%,0,,,,,,,,,,,,QF (Makarska 50K)
2008,62,40,22,64.5%,85-51,62.5%,663-543,55.0%,9-2,81.8%,0,,,,,,,,,,,,F (4x)
2007,58,37,21,63.8%,82-50,62.1%,633-524,54.7%,7-1,87.5%,0,,,,,,,,,,,,F (5x)
2006,43,36,7,83.7%,73-20,78.5%,501-300,62.5%,4-3,57.1%,0,,,,,,,,,,,,W (5x)
2005,16,9,7,56.3%,19-17,52.8%,168-151,52.7%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
Career,665,434,231,65.3%,920-555,62.4%,7256-5808,55.5%,65-43,60.2%,8,56.0%,47.8%,0.6%,3.5%,64.5%,54.6%,47.3%,52.0%,49.0%,50.5%,1.02,
