Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Palmanova R16,L vs Wargnier,73% (8/11),25% (5/20),1/3,0/0,45% (5/11),2/4,1/2,- (0/0),- (0/0)
2019 W15 Palmanova R32,W vs Ayala Serra,60% (6/10),64% (7/11),2/2,1/1,56% (5/9),0/0,0/0,- (0/0),- (0/0)
2019 W15 Manacor QF,L vs Rosca,50% (4/8),100% (2/2),0/0,0/0,71% (12/17),1/3,0/1,- (0/0),- (0/0)
2019 W15 Manacor R16,W vs Makatsaria,75% (6/8),67% (6/9),2/4,1/3,25% (1/4),0/0,0/0,67% (4/6),50% (3/6)
2019 W15 Manacor R32,W vs Bouzo Zanotti,86% (6/7),70% (7/10),2/3,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2016 Horb $25K QF,L vs Lukas,50% (3/6),67% (4/6),0/0,0/0,45% (5/11),2/4,1/2,- (0/0),- (0/0)
2016 Horb $25K R16,W vs Brouleau,50% (7/14),42% (5/12),2/3,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2016 Versmold $50K R32,L vs Pattinama Kerkhove,50% (8/16),70% (7/10),1/2,0/0,14% (1/7),0/2,0/1,33% (2/6),50% (3/6)
2016 Braunschweig $25K SF,L vs Stojanovic,38% (3/8),67% (2/3),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2016 Braunschweig $25K R32,W vs Gamiz,53% (10/19),43% (6/14),2/3,1/2,50% (5/10),0/1,0/0,- (0/0),- (0/0)
2016 Essen $50K QF,L vs Cepelova,60% (3/5),57% (4/7),0/0,0/0,42% (5/12),3/5,1/2,- (0/0),- (0/0)
2016 Essen $50K R16,W vs Korpatsch,50% (7/14),56% (5/9),2/4,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2016 Essen $50K R32,W vs Burnett,56% (9/16),47% (7/15),2/4,1/2,33% (2/6),1/2,0/0,- (0/0),- (0/0)
2016 Cagnes Sur Mer $100K R16,L vs Parmentier,54% (7/13),75% (3/4),1/1,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2016 Cagnes Sur Mer $100K R32,W vs Zhang,89% (8/9),50% (4/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2016 Bogota R32,W vs Paquet,80% (8/10),43% (6/14),2/2,1/1,60% (6/10),1/2,0/0,- (0/0),- (0/0)
2016 Osprey FL $50K QF,L vs Sakkari,33% (6/18),45% (5/11),1/2,0/0,54% (7/13),1/3,1/2,- (0/0),- (0/0)
2016 Osprey FL $50K R32,W vs Kucova,50% (7/14),67% (6/9),2/2,1/1,63% (12/19),0/1,0/0,60% (3/5),80% (4/5)
2016 Naples FL $25K SF,L vs Haas,89% (8/9),43% (6/14),1/2,0/0,50% (7/14),1/3,1/2,0% (0/4),25% (1/4)
2016 Naples FL $25K QF,W vs Soylu,50% (7/14),63% (5/8),2/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 (5 matches),,68.2%,51.9%,58.3%,50.0%,54.3%,42.9%,33.3%,66.7%,50.0%
2016 (32 matches),,58.8%,54.8%,57.6%,55.8%,50.6%,43.9%,38.5%,58.1%,53.1%
2015 (18 matches),,60.2%,48.5%,56.5%,57.1%,54.2%,51.4%,45.5%,36.1%,42.9%
2014 (16 matches),,56.6%,47.1%,53.7%,47.6%,59.6%,50.0%,45.5%,52.9%,47.1%
2013 (18 matches),,51.3%,43.8%,51.3%,50.0%,47.8%,45.2%,50.0%,50.0%,64.7%
Career (103 matches),,57.1%,50.1%,55.8%,56.3%,53.0%,47.5%,42.9%,49.1%,50.5%
