Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Wimbledon R128,L vs Dart,13% (1/8),0% (0/1),0/2,63% (5/8),20% (1/5),0/0,0/0,0/2,0/0,0/1
2024 Australian Open R128,L vs Avanesyan,47% (7/15),86% (6/7),3/6,67% (10/15),20% (2/10),2/6,1/1,1/3,0/0,0/1
2023 Wimbledon R64,L vs Jabeur,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/1
2023 Wimbledon R128,W vs Bonaventure,56% (5/9),80% (4/5),0/1,20% (2/10),0% (0/2),3/4,1/2,1/1,1/1,0/0
2023 Strasbourg R32,L vs Gracheva,40% (6/15),67% (4/6),1/3,33% (5/15),20% (1/5),1/4,1/3,1/1,0/2,0/0
2019 W25 Ulanqab R32,L vs Jaksic,44% (4/9),25% (1/4),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,1/1
2024 (2 matches),,34.8%,75.0%,37.5%,65.2%,20.0%,33.3%,100.0%,20.0%,-,0.0%
2023 (3 matches),,38.7%,66.7%,12.5%,37.5%,8.3%,50.0%,40.0%,66.7%,33.3%,0.0%
2019 (1 matches),,44.4%,25.0%,0.0%,55.6%,20.0%,0.0%,-,100.0%,-,100.0%
Career (6 matches),,38.1%,62.5%,20.0%,50.0%,15.6%,40.0%,50.0%,44.4%,33.3%,25.0%
