Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2024 Australian Open R128,L vs Avanesyan,10.0%,13.3%,43.2%,8.1%,12.9%,43.9%,26.5%,35.7%,57.1%,14.3%,14.3%,41.7%,0.0%,72.2%,66.7%,-104
2023 Wimbledon Q3,L vs Brogan,21.4%,40.5%,60.7%,26.9%,53.8%,68.4%,58.3%,42.9%,-,18.2%,27.3%,44.4%,20.0%,66.7%,-,-3
2023 Strasbourg R32,L vs Gracheva,20.8%,24.0%,50.0%,28.8%,32.7%,56.8%,54.2%,32.1%,0.0%,11.9%,14.3%,43.2%,16.7%,70.8%,66.7%,-49
Career (3 matches),,16.7%,22.8%,48.6%,19.3%,27.9%,52.2%,41.4%,35.7%,44.4%,13.6%,16.0%,42.9%,12.1%,70.8%,66.7%,-61
