Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Wimbledon R128,L vs Dart,44% (4/9),0% (0/2),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2024 Australian Open R128,L vs Avanesyan,70% (7/10),50% (6/12),1/1,0/0,38% (5/13),1/3,0/1,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Jabeur,40% (2/5),0% (0/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Bonaventure,73% (8/11),50% (4/8),2/2,1/1,33% (1/3),0/0,0/0,100% (4/4),100% (3/3)
2023 Strasbourg R32,L vs Gracheva,65% (11/17),40% (4/10),1/4,0/2,43% (3/7),0/2,0/1,20% (1/5),40% (2/5)
2019 W25 Ulanqab R32,L vs Jaksic,45% (5/11),25% (1/4),0/0,0/0,43% (3/7),2/4,1/2,- (0/0),- (0/0)
2024 (2 matches),,57.9%,42.9%,100.0%,-,36.8%,20.0%,0.0%,-,-
2023 (3 matches),,63.6%,40.0%,50.0%,33.3%,38.9%,0.0%,0.0%,55.6%,62.5%
2019 (1 matches),,45.5%,25.0%,-,-,42.9%,50.0%,50.0%,-,-
Career (6 matches),,58.7%,39.5%,57.1%,33.3%,38.6%,23.1%,16.7%,55.6%,62.5%
