Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Australian Open R128,L vs Avanesyan,0.0%,-,8.1%,60.0%,8.3%,14.3%,25.0%,5.0%,18.2%,0.2%,0.0%,-23,-52
2023 Wimbledon Q3,L vs Brogan,0.0%,-,5.2%,100.0%,23.8%,50.0%,0.0%,10.9%,28.6%,0.7%,100.0%,12,-1
2023 Strasbourg R32,L vs Gracheva,0.0%,-,4.5%,66.7%,10.3%,20.0%,0.0%,3.9%,21.4%,1.0%,75.0%,-84,-68
Career (3 matches),,0.0%,-,6.1%,69.0%,11.2%,21.1%,25.0%,5.3%,20.9%,0.6%,66.7%,-42,-50
