Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2012 Paris SF,L vs Ferrer,84.2%,48.2%,12.9%,4/9,1.84,10.3%,82.2%,45.0%,8.2%,1.74,20.0%,92.6%,56.0%,25.9%,1.95,0.0%
2012 Paris R16,W vs Del Potro,64.7%,54.5%,7.8%,1/3,1.81,7.7%,61.1%,54.5%,2.8%,1.67,8.3%,78.6%,54.5%,21.4%,1.93,7.1%
2012 Australian Open R32,L vs Murray,71.4%,38.2%,9.1%,0/7,1.99,10.5%,73.9%,41.2%,0.0%,1.88,20.0%,72.4%,33.3%,24.1%,2.11,0.0%
2010 Paris SF,L vs Soderling,62.0%,47.1%,8.8%,2/10,1.82,7.4%,58.8%,42.6%,6.3%,1.80,14.3%,73.1%,52.6%,13.5%,1.85,0.0%
2009 Marseille F,L vs Tsonga,58.0%,45.0%,18.8%,7/6,1.81,7.7%,43.5%,30.0%,13.0%,1.88,14.3%,87.0%,60.0%,30.4%,1.73,0.0%
Career (5 matches),,68.5%,46.3%,11.3%,28.6%,1.86,8.8%,65.1%,43.2%,6.4%,1.82,16.1%,79.3%,51.3%,21.4%,1.91,0.9%
