Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2014 US Open R128,W vs Gimeno Traver,1.18,1.51,32.3,2.0,6.1%,65.3%,4.5%,68.2%,46.7%,38.1%
2014 Roland Garros R128,L vs Verdasco,1.04,0.72,39.0,2.1,-,60.3%,-,62.7%,19.6%,34.0%
2014 Roland Garros R128,L vs Verdasco,1.04,0.72,39.0,2.1,7.9%,60.3%,1.7%,62.7%,19.6%,34.0%
2014 Bordeaux CH R32,L vs Guez,0.96,0.75,52.9,2.7,4.2%,58.3%,6.7%,62.2%,29.3%,33.3%
2014 Monte Carlo R32,L vs Rosol,0.88,0.61,44.7,2.2,0.0%,56.3%,6.9%,62.1%,30.0%,26.9%
2014 Monte Carlo R64,W vs Janowicz,0.95,1.94,39.9,2.2,12.5%,79.2%,4.5%,72.7%,46.9%,51.7%
2014 Marseille QF,L vs Struff,0.91,0.52,39.6,2.1,13.9%,52.8%,5.9%,58.8%,28.0%,21.7%
2014 Marseille R16,W vs Seppi,1.12,1.49,53.0,3.7,8.1%,64.9%,29.4%,79.4%,27.9%,47.6%
2014 Marseille R32,W vs Lacko,1.09,1.63,43.5,2.0,9.1%,69.7%,16.7%,76.7%,38.5%,42.9%
2014 Montpellier R32,L vs Gicquel,0.91,0.78,59.7,2.6,10.0%,70.0%,5.4%,54.1%,23.1%,42.9%
2014 Australian Open R128,L vs Berrer,0.92,0.49,34.5,2.2,12.0%,68.0%,8.7%,54.3%,23.7%,17.1%
2013 Paris R64,L vs Dimitrov,1.15,0.71,64.5,4.6,-,61.8%,-,62.5%,18.2%,29.3%
2013 Basel R16,L vs Mathieu,0.84,0.51,48.7,2.2,0.0%,58.6%,3.7%,63.0%,16.7%,33.3%
2013 Basel R32,W vs Gasquet,1.29,2.01,36.4,2.1,6.9%,69.0%,19.2%,76.9%,35.3%,50.0%
2013 Mouilleron-Le-Captif CH SF,L vs Berrer,1.22,0.71,50.8,2.9,0.0%,44.7%,5.9%,52.9%,26.9%,33.3%
2013 Mouilleron-Le-Captif CH QF,W vs Brown,1.04,1.68,41.3,4.7,5.1%,69.2%,6.3%,84.4%,31.0%,47.4%
2013 Mouilleron-Le-Captif CH R16,W vs Herbert,1.10,1.28,58.2,22.9,4.0%,64.0%,4.3%,72.3%,33.3%,41.9%
2013 Mouilleron-Le-Captif CH R32,W vs Arnaboldi,0.97,2.18,45.5,2.1,20.8%,79.2%,18.2%,81.8%,48.3%,39.3%
2013 Orleans CH R32,W vs Struff,1.17,1.95,45.9,2.1,25.8%,80.6%,25.0%,78.6%,32.4%,35.5%
2013 US Open R128,L vs Murray,0.92,0.50,24.1,2.0,4.5%,68.2%,0.0%,33.3%,27.8%,24.2%
2014 (11 matches),,1.01,0.91,43.1,2.3,7.2%,63.4%,7.3%,64.0%,29.5%,35.9%
2013 (32 matches),,1.04,1.11,48.5,2.6,7.1%,66.1%,9.3%,67.3%,31.9%,40.0%
2012 (30 matches),,1.00,1.02,47.7,2.4,2.9%,65.2%,3.7%,68.8%,33.3%,33.9%
2011 (14 matches),,1.01,1.04,41.2,2.6,4.6%,64.9%,3.9%,69.7%,33.9%,34.3%
2010 (1 matches),,0.84,1.01,89.0,6.9,16.9%,66.1%,30.0%,80.0%,28.6%,37.3%
Career (89 matches),,1.01,1.03,47.2,2.5,5.5%,65.2%,6.6%,68.0%,32.3%,36.3%
