Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2012 Paris SF,L vs Ferrer,33.9%,46.8%,40.0%,42.4%,44.7%,63.2%,52.4%,58.7%,28.6%,62.5%,66.7%,17.4%,21.7%,26.3%,-16
2012 Paris R16,W vs Del Potro,46.0%,62.0%,65.4%,52.2%,60.0%,76.7%,75.0%,70.3%,53.3%,46.7%,-,26.3%,42.1%,57.1%,-3
2012 Australian Open R32,L vs Murray,21.8%,34.6%,36.8%,33.7%,33.3%,53.3%,56.7%,54.0%,27.8%,59.3%,83.3%,6.9%,10.3%,14.8%,-49
2010 Paris SF,L vs Soderling,44.0%,62.4%,55.6%,53.9%,56.3%,84.4%,75.0%,73.1%,27.3%,52.4%,66.7%,31.6%,36.8%,34.6%,127
2009 Marseille F,L vs Tsonga,28.7%,52.5%,53.8%,39.4%,37.8%,62.2%,57.1%,56.7%,41.2%,67.9%,0.0%,20.0%,46.7%,50.0%,70
Career (5 matches),,34.8%,52.0%,48.9%,44.6%,46.4%,68.9%,62.2%,63.1%,34.9%,58.1%,64.3%,20.9%,31.7%,34.5%,77
