Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1993 Hamburg SF,L vs Stich,21.3%,27.6%,56.0%,27.3%,21.7%,28.3%,55.4%,29.0%,37.5%,75.9%,75.0%,19.0%,23.8%,58.8%,-79
1991 Rome F,W vs Mancini,26.1%,30.4%,73.9%,29.8%,55.0%,60.0%,77.8%,63.5%,20.0%,40.0%,-,6.7%,13.3%,71.4%,-79
1990 US Open R16,L vs Mcenroe,24.8%,40.8%,54.7%,33.9%,30.8%,49.0%,61.1%,44.5%,57.1%,45.2%,14.3%,13.5%,25.0%,44.4%,-79
1990 Monte Carlo SF,L vs Chesnokov,6.5%,16.1%,52.9%,18.5%,8.2%,24.5%,53.3%,31.0%,28.6%,42.9%,20.0%,4.5%,6.8%,52.4%,-79
1990 Miami SF,L vs Edberg,10.6%,21.2%,44.8%,18.6%,14.0%,30.2%,48.6%,26.3%,23.8%,50.0%,33.3%,4.5%,4.5%,38.1%,-70
1988 Indian Wells F,L vs Becker,27.1%,42.1%,43.6%,31.6%,38.5%,47.7%,32.5%,47.7%,54.8%,38.2%,50.0%,16.9%,38.5%,51.9%,-12
Career (6 matches),,20.4%,31.8%,52.2%,27.8%,26.1%,38.5%,53.1%,38.0%,42.3%,52.1%,40.7%,11.9%,22.4%,50.8%,-52
