Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Martin Jaite [ARG],9,5,64.3%,4,2,2,50.0%,1985,1991,4,1.07,3.9%,1.8%,62.2%,72.2%,55.1%,65.7%,36.5%,58.8%,37.5%
12,Javier Sanchez [ESP],10,2,83.3%,3,1,2,33.3%,1987,1995,5,1.03,4.8%,1.7%,74.3%,70.2%,48.8%,64.7%,36.3%,69.0%,39.0%
11,Andrei Cherkasov [RUS],7,4,63.6%,7,4,3,57.1%,1990,1996,6,1.08,8.6%,1.3%,58.8%,73.8%,47.1%,62.8%,40.2%,60.0%,34.7%
11,Stefan Edberg [SWE],3,8,27.3%,7,4,3,57.1%,1986,1996,4,0.73,3.4%,1.5%,74.7%,57.1%,51.8%,55.8%,32.1%,51.4%,39.1%
9,Thomas Muster [AUT],5,4,55.6%,2,1,1,50.0%,1987,1996,6,1.06,5.0%,2.2%,59.2%,72.8%,44.2%,61.1%,41.2%,48.1%,42.9%
9,Sergio Casal [ESP],4,5,44.4%,2,1,1,50.0%,1985,1989,0,,,,,,,,,,
9,Mats Wilander [SWE],2,7,22.2%,6,2,4,33.3%,1985,1988,0,,,,,,,,,,
9,Kent Carlsson [SWE],2,7,22.2%,1,0,1,0.0%,1984,1988,0,,,,,,,,,,
8,Sergi Bruguera [ESP],5,3,62.5%,1,1,0,100.0%,1989,1996,6,0.96,2.0%,0.7%,67.2%,65.9%,45.5%,59.2%,39.3%,53.7%,39.5%
8,Omar Camporese [ITA],7,1,87.5%,2,2,0,100.0%,1990,1995,3,1.23,3.0%,0.4%,67.2%,68.6%,61.8%,66.4%,41.4%,62.5%,28.6%
8,Marcelo Filippini [URU],5,3,62.5%,3,1,2,33.3%,1989,1994,4,0.95,4.2%,2.2%,62.3%,65.8%,46.3%,58.4%,39.6%,58.5%,46.9%
8,Horst Skoff [AUT],6,2,75.0%,1,1,0,100.0%,1986,1994,4,1.87,9.1%,0.9%,66.8%,83.0%,58.9%,75.0%,46.8%,66.7%,45.2%
8,Jonas Svensson [SWE],5,3,62.5%,2,1,1,50.0%,1986,1993,2,1.13,6.3%,2.7%,57.7%,68.8%,59.6%,64.9%,39.5%,42.9%,50.0%
8,Franco Davin [ARG],7,1,87.5%,1,0,1,0.0%,1987,1992,1,1.35,5.6%,0.0%,72.2%,69.2%,46.7%,63.0%,50.0%,50.0%,55.6%
8,Guy Forget [FRA],6,2,75.0%,3,2,1,66.7%,1988,1992,1,1.38,6.3%,0.0%,67.2%,86.0%,42.9%,71.9%,38.9%,100.0%,33.3%
