Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1997,4,0,4,0.0%,1-8,11.1%,21-50,29.6%,0-0,-,4,44.4%,14.3%,2.9%,1.2%,64.8%,53.8%,39.5%,48.8%,31.0%,40.8%,0.60,R32 (2x)
1996,23,7,16,30.4%,16-35,31.4%,203-269,43.0%,3-3,50.0%,23,66.4%,19.7%,3.1%,2.1%,65.6%,63.9%,44.2%,57.1%,34.9%,46.5%,0.81,SF (Prague)
1995,35,13,22,37.1%,33-50,39.8%,402-442,47.6%,6-13,31.6%,35,72.4%,23.2%,4.2%,1.4%,65.7%,66.1%,48.0%,59.9%,37.7%,48.9%,0.94,SF (Estoril)
1994,43,17,26,39.5%,40-60,40.0%,462-512,47.4%,6-10,37.5%,42,73.9%,22.1%,3.9%,1.3%,65.8%,66.3%,49.6%,60.6%,38.0%,49.3%,0.96,SF (Palermo)
1993,54,28,26,51.9%,69-67,50.7%,655-676,49.2%,13-13,50.0%,54,75.0%,23.0%,3.4%,2.1%,64.1%,66.8%,51.3%,61.2%,38.1%,49.8%,0.98,F (Santiago)
1992,75,48,27,64.0%,115-81,58.7%,1015-904,52.9%,24-18,57.1%,64,78.3%,27.3%,6.0%,1.6%,63.9%,69.7%,51.6%,63.2%,39.8%,51.5%,1.08,W (2x)
1991,69,43,26,62.3%,99-66,60.0%,853-738,53.6%,16-12,57.1%,58,81.8%,24.9%,5.2%,1.5%,64.7%,71.3%,54.0%,65.2%,39.2%,51.8%,1.12,W (3x)
1990,76,51,25,67.1%,105-64,62.1%,855-701,54.9%,13-12,52.0%,0,,,,,,,,,,,,W (2x)
1989,56,38,18,67.9%,84-44,65.6%,656-508,56.4%,8-8,50.0%,0,,,,,,,,,,,,W (Kitzbuhel)
1988,67,43,24,64.2%,107-63,62.9%,870-700,55.4%,9-14,39.1%,0,,,,,,,,,,,,W (Hilversum)
1987,86,60,26,69.8%,134-66,67.0%,1047-785,57.2%,12-12,50.0%,0,,,,,,,,,,,,W (4x)
1986,79,54,25,68.4%,115-68,62.8%,900-728,55.3%,12-6,66.7%,0,,,,,,,,,,,,W (3x)
1985,31,17,14,54.8%,39-30,56.5%,333-274,54.9%,4-5,44.4%,0,,,,,,,,,,,,QF (3x)
1984,27,14,13,51.9%,34-25,57.6%,282-233,54.8%,4-5,44.4%,0,,,,,,,,,,,,SF (Bari)
Career,725,433,292,59.7%,991-727,57.7%,8554-7520,53.2%,130-131,49.8%,280,75.8%,24.0%,4.6%,1.6%,64.7%,67.9%,50.6%,61.8%,38.4%,50.1%,1.00,
