Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1998,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Napoli)
1997,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
1996,16,7,9,43.8%,15-18,45.5%,144-155,48.2%,3-2,60.0%,0,,,,,,,,,,,,F (Segovia)
1995,15,9,6,60.0%,18-10,64.3%,140-115,54.9%,0-3,0.0%,0,,,,,,,,,,,,F (Segovia)
1994,17,10,7,58.8%,23-13,63.9%,182-153,54.3%,3-3,50.0%,0,,,,,,,,,,,,F (Venice)
1993,2,1,1,50.0%,1-2,33.3%,13-16,44.8%,2-0,100.0%,0,,,,,,,,,,,,R16 (Segovia)
1985,10,5,5,50.0%,10-10,50.0%,91-93,49.5%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
1984,8,4,4,50.0%,9-8,52.9%,78-72,52.0%,0-0,-,0,,,,,,,,,,,,R16 (4x)
1983,7,3,4,42.9%,4-9,30.8%,50-71,41.3%,3-0,100.0%,0,,,,,,,,,,,,QF (Galatina)
Career,78,39,39,50.0%,80-76,51.3%,715-711,50.1%,13-9,59.1%,0,,,,,,,,,,,,
