Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1993 Hamburg SF,L vs Stich,3.8,4.8,2.7,51.0%,50.8%,50.0%,23.1%,55.9%,75.3%,19.5,10.6,10.5,38.9
1991 Rome F,W vs Mancini,5.4,4.3,6.2,66.7%,70.0%,53.3%,68.8%,37.0%,91.6%,10.5,12.1,1.0,14.3
1990 US Open R16,L vs Mcenroe,3.1,3.7,2.4,49.1%,46.3%,76.9%,25.0%,51.0%,30.8%,23.0,15.6,3.5,3.9
1990 Monte Carlo SF,L vs Chesnokov,7.9,8.3,7.5,48.4%,50.0%,50.0%,44.0%,55.4%,92.6%,3.5,1.1,4.5,40.9
1990 Miami SF,L vs Edberg,3.8,4.6,2.8,42.3%,30.6%,60.0%,60.0%,42.1%,60.7%,4.5,7.8,0.5,2.4
1988 Indian Wells F,L vs Becker,3.6,4.1,3.0,51.9%,44.1%,30.8%,25.0%,49.5%,59.4%,10.5,8.1,8.0,19.0
Career (6 matches),,4.3,4.8,3.8,50.8%,47.1%,52.5%,41.7%,50.5%,72.4%,11.9,7.6,4.7,14.2
