Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1999,2,0,2,0.0%,1-3,25.0%,18-21,46.2%,0-1,0.0%,0,,,,,,,,,,,,R32 (Oklahoma)
1998,14,8,6,57.1%,18-15,54.5%,148-143,50.9%,0-2,0.0%,0,,,,,,,,,,,,QF (Tokyo)
1997,8,1,7,12.5%,4-13,23.5%,68-96,41.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (Stanford)
1996,22,8,14,36.4%,17-26,39.5%,188-217,46.4%,2-7,22.2%,0,,,,,,,,,,,,R16 (3x)
1995,38,19,19,50.0%,47-35,57.3%,390-350,52.7%,4-8,33.3%,0,,,,,,,,,,,,F (2x)
1994,41,26,15,63.4%,52-33,61.2%,417-354,54.1%,7-5,58.3%,0,,,,,,,,,,,,W (Birmingham)
1993,49,28,21,57.1%,62-40,60.8%,495-434,53.3%,3-10,23.1%,0,,,,,,,,,,,,W (Birmingham)
1992,61,39,22,63.9%,80-45,64.0%,640-517,55.3%,10-9,52.6%,0,,,,,,,,,,,,W (Eastbourne)
1991,60,39,21,65.0%,76-46,62.3%,598-490,55.0%,9-10,47.4%,0,,,,,,,,,,,,W (2x)
1990,37,17,20,45.9%,37-40,48.1%,339-344,49.6%,5-6,45.5%,0,,,,,,,,,,,,SF (2x)
1989,48,26,22,54.2%,52-43,54.7%,438-417,51.2%,5-6,45.5%,0,,,,,,,,,,,,W (Albuquerque)
1988,70,49,21,70.0%,99-57,63.5%,774-633,55.0%,8-6,57.1%,0,,,,,,,,,,,,W (2x)
1987,77,53,24,68.8%,107-63,62.9%,849-686,55.3%,12-1,92.3%,0,,,,,,,,,,,,F (3x)
1986,64,42,22,65.6%,81-52,60.9%,637-536,54.3%,12-9,57.1%,0,,,,,,,,,,,,W (2x)
1985,36,13,23,36.1%,28-43,39.4%,269-334,44.6%,3-5,37.5%,0,,,,,,,,,,,,R16 (4x)
1984,18,7,11,38.9%,15-25,37.5%,167-201,45.4%,1-1,50.0%,0,,,,,,,,,,,,R16 (US Open)
1983,12,7,5,58.3%,15-12,55.6%,120-114,51.3%,1-1,50.0%,0,,,,,,,,,,,,SF (Bakersfield)
1982,3,1,2,33.3%,3-3,50.0%,28-28,50.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (Oklahoma City)
1981,2,2,0,100.0%,2-1,66.7%,16-9,64.0%,0-0,-,0,,,,,,,,,,,,W (Detroit ATA Chps)
1980,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,F (Atlanta ATA Chps)
Career,663,385,278,58.1%,796-597,57.1%,6602-5936,52.7%,82-89,48.0%,0,,,,,,,,,,,,
