Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Priscilla Hon [AUS],4,5,44.4%,4,2,2,50.0%,2015,2025,4,1.06,4.2%,7.3%,61.4%,66.8%,46.6%,59.0%,43.3%,59.5%,42.9%
7,Maddison Inglis [AUS],5,2,71.4%,5,2,3,40.0%,2015,2026,3,1.02,3.7%,6.5%,61.2%,67.3%,48.4%,60.0%,40.9%,59.1%,66.7%
6,Asia Muhammad [USA],5,1,83.3%,3,3,0,100.0%,2015,2023,0,,,,,,,,,,
6,Zuzana Zlochova [SVK],3,3,50.0%,3,2,1,66.7%,2013,2022,0,,,,,,,,,,
5,Mai Hontama [JPN],3,2,60.0%,2,2,0,100.0%,2022,2025,2,1.05,2.8%,7.6%,56.9%,62.2%,40.3%,52.8%,49.4%,41.2%,39.3%
4,Kamilla Rakhimova [UZB],2,2,50.0%,1,1,0,100.0%,2023,2026,4,0.99,1.8%,6.9%,63.6%,60.6%,46.4%,55.4%,44.2%,62.7%,50.0%
4,Tatjana Maria [GER],2,2,50.0%,1,1,0,100.0%,2022,2026,2,0.89,1.3%,10.1%,57.7%,66.3%,41.3%,55.7%,39.4%,46.7%,33.3%
4,Sonay Kartal [GBR],1,3,25.0%,1,1,0,100.0%,2022,2026,2,0.82,0.0%,4.7%,56.8%,71.4%,51.6%,62.8%,30.6%,70.6%,20.0%
4,Donna Vekic [CRO],2,2,50.0%,0,0,0,-,2019,2025,4,1.04,5.5%,5.5%,68.4%,66.9%,45.7%,60.2%,41.3%,56.0%,39.3%
4,Nao Hibino [JPN],1,3,25.0%,1,0,1,0.0%,2019,2024,3,0.97,1.6%,10.2%,60.5%,63.2%,39.6%,53.9%,44.7%,60.0%,41.2%
4,Olivia Gadecki [AUS],0,4,0.0%,1,0,1,0.0%,2022,2024,1,0.63,4.3%,7.5%,67.7%,60.3%,46.7%,55.9%,27.7%,64.3%,100.0%
4,Olivia Rogowska [AUS],3,1,75.0%,2,2,0,100.0%,2017,2018,0,,,,,,,,,,
3,Yue Yuan [CHN],2,1,66.7%,2,2,0,100.0%,2025,2026,3,0.99,3.8%,6.3%,63.3%,63.2%,42.0%,55.4%,44.0%,63.2%,46.4%
3,Victoria Mboko [CAN],0,3,0.0%,1,0,1,0.0%,2025,2026,3,0.69,3.2%,6.9%,60.6%,57.9%,44.6%,52.7%,32.6%,35.0%,38.5%
3,Katie Volynets [USA],2,1,66.7%,0,0,0,-,2025,2026,3,1.08,4.1%,6.6%,63.5%,60.8%,41.7%,53.8%,50.0%,56.0%,53.6%
