Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai R32,L vs Rybakina,3.1,2.9,3.3,32.3%,35.3%,50.0%,100.0%,52.5%,2.1%,-1.0,-2.1,0.0,0.0
2026 Adelaide SF,L vs Mboko,4.0,4.9,3.0,30.2%,35.3%,42.9%,55.6%,46.6%,4.3%,0.0,0.0,-1.0,-1.5
2025 Chennai F,L vs Tjen,4.0,3.9,4.1,36.9%,50.0%,50.0%,80.0%,41.3%,3.4%,18.5,17.6,-4.5,-3.1
2025 Chennai QF,W vs Vekic,3.2,3.6,2.9,63.2%,68.4%,72.7%,50.0%,55.2%,0.0%,9.0,14.3,8.0,15.7
2025 Chennai R16,W vs Bhamidipaty,3.3,3.5,3.2,47.9%,55.8%,72.2%,80.0%,51.1%,0.9%,15.0,13.3,12.0,10.9
2025 US Open R128,L vs Anisimova,2.9,3.0,2.8,37.3%,44.4%,0.0%,33.3%,46.2%,3.5%,0.0,0.0,-3.5,-6.5
2025 s Hertogenbosch R16,L vs Yuan,3.6,3.3,3.9,43.6%,44.2%,63.6%,33.3%,47.0%,3.8%,5.5,5.9,4.5,4.4
2025 Australian Open R128,L vs Lys,3.7,4.0,3.4,38.1%,50.0%,45.5%,25.0%,52.5%,7.6%,2.0,3.0,-0.5,-0.8
2024 Osaka F,L vs Lamens,5.5,5.0,5.9,43.9%,19.0%,30.8%,50.0%,52.1%,0.0%,-10.0,-9.1,-4.0,-3.9
2024 Roland Garros Q2,L vs Danilovic,4.6,4.7,4.6,35.1%,43.8%,68.0%,50.0%,44.7%,4.6%,7.5,6.2,9.5,6.6
2024 ITF Trnava R32,L vs Bondar,3.7,4.1,3.1,37.0%,30.8%,61.5%,71.4%,47.6%,1.2%,8.5,11.2,3.5,4.1
2023 Nanchang R32,W vs Wei,4.1,4.5,3.8,44.2%,57.1%,81.8%,56.3%,42.0%,2.6%,7.0,6.5,6.5,4.5
2023 Montreal R64,L vs Wozniacki,5.6,4.7,6.3,41.8%,47.6%,38.9%,40.0%,56.2%,0.0%,-5.0,-3.0,2.0,1.6
2023 Roland Garros R128,L vs Jeanjean,5.8,5.4,6.2,45.1%,42.6%,36.1%,65.9%,49.6%,1.8%,25.5,9.4,5.0,1.8
2023 Strasbourg R32,W vs Malygina,5.3,5.6,5.1,46.2%,71.4%,55.6%,59.1%,51.5%,2.3%,7.0,5.3,11.0,8.8
2021 Australian Open R128,L vs Marino,3.7,4.3,2.7,41.9%,33.3%,56.3%,57.1%,49.5%,1.0%,-4.5,-4.5,-4.5,-4.4
2019 Australian Open R64,W vs Vekic,3.6,3.9,3.1,50.0%,52.9%,92.3%,46.7%,57.4%,6.6%,10.5,7.4,4.5,4.6
2018 Brisbane R32,W vs Kasatkina,5.0,5.1,4.9,43.0%,59.6%,51.3%,55.9%,47.0%,0.3%,11.5,4.6,3.0,1.1
2016 Hobart R16,L vs Cibulkova,2.8,2.9,2.6,25.5%,12.5%,100.0%,0.0%,44.1%,5.3%,-2.5,-8.3,-3.5,-9.7
Last 52 Weeks (7 matches),,3.5,3.6,3.4,42.1%,48.5%,59.2%,62.2%,47.8%,2.7%,6.7,8.9,2.2,2.7
Career (19 matches),,4.2,4.3,4.1,41.9%,47.0%,55.5%,54.9%,49.1%,2.3%,5.5,5.0,2.5,2.2
