Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 W75+H Granby SF,W vs Fung,39,36,1.1,21.8%,20.1%,33,26,1.3,20.9%,16.5%,18.4%,2.5%,0.6,7.8%,13.4%
2022 Granby R32,L vs Bondar,11,31,0.4,9.4%,26.5%,11,25,0.4,11.0%,25.0%,9.0%,2.0%,0.6,13.7%,21.4%
Career (2 matches),,50,67,0.7,16.9%,22.6%,44,51,0.9,17.1%,19.8%,14.7%,2.3%,0.6,10.1%,16.6%
