Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Kajsa Rinaldo Persson [SWE],1,3,25.0%,0,0,0,-,2024,2026,1,1.24,3.1%,4.6%,55.4%,63.9%,58.6%,61.5%,47.8%,87.5%,33.3%
3,Cadence Brace [CAN],2,1,66.7%,0,0,0,-,2022,2026,1,1.02,6.9%,5.0%,58.4%,62.7%,45.2%,55.4%,45.5%,16.7%,46.2%
3,Kayla Day [USA],0,3,0.0%,0,0,0,-,2023,2026,2,0.66,0.0%,5.9%,68.6%,50.0%,40.6%,47.1%,34.8%,27.3%,75.0%
3,Sofia Elena Cabezas Dominguez [VEN],2,1,66.7%,0,0,0,-,2025,2026,3,1.19,2.7%,4.9%,65.0%,68.3%,42.3%,59.2%,48.5%,71.4%,46.7%
3,Iryna Shymanovich [BLR],1,2,33.3%,0,0,0,-,2024,2025,2,0.91,6.0%,13.8%,62.1%,66.7%,25.0%,50.9%,44.7%,43.8%,45.0%
3,Jada Robinson [USA],3,0,100.0%,1,1,0,100.0%,2024,2025,1,1.35,10.3%,8.6%,56.9%,72.7%,40.0%,58.6%,55.7%,66.7%,50.0%
3,Whitney Osuigwe [USA],1,2,33.3%,1,0,1,0.0%,2024,2024,0,,,,,,,,,,
3,Lexington Reed [USA],2,1,66.7%,1,0,1,0.0%,2023,2024,0,,,,,,,,,,
3,Justina Mikulskyte [LTU],2,1,66.7%,2,2,0,100.0%,2023,2024,0,,,,,,,,,,
3,Mia Kupres [CAN],3,0,100.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
3,Maribella Zamarripa [USA],2,1,66.7%,1,0,1,0.0%,2023,2024,0,,,,,,,,,,
2,Katherine Sebov [CAN],0,2,0.0%,1,0,1,0.0%,2025,2026,2,0.77,1.7%,6.8%,59.3%,47.1%,29.2%,39.8%,46.2%,33.3%,47.4%
2,Hanna Chang [USA],1,1,50.0%,1,1,0,100.0%,2024,2026,1,1.07,2.0%,3.0%,80.2%,61.7%,40.0%,57.4%,45.5%,50.0%,54.5%
2,Mingge Xu [GBR],2,0,100.0%,0,0,0,-,2025,2025,2,1.04,4.5%,12.7%,59.2%,62.4%,31.3%,49.7%,52.4%,60.7%,61.9%
2,Ayumi Koshiishi [JPN],2,0,100.0%,0,0,0,-,2024,2025,1,1.16,1.1%,6.9%,56.3%,61.2%,47.4%,55.2%,51.8%,60.0%,54.5%
