Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 ITF Granby SF,W vs Fung,5.2%,75.0%,8.9%,68.8%,24.8%,27.5%,14.3%,5.9%,33.3%,1.1%,25.0%,-20,25
2022 Granby R32,L vs Bondar,0.0%,-,7.7%,77.8%,21.2%,35.0%,0.0%,16.0%,33.3%,0.7%,0.0%,151,114
Career (2 matches),,3.1%,75.0%,8.4%,72.0%,23.5%,30.0%,7.7%,7.9%,33.3%,1.0%,20.0%,28,53
