Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Tabarka R16,L vs Prisacariu,23% (3/13),67% (2/3),0/4,42% (5/12),20% (1/5),1/2,0/0,3/4,0/0,3/4
2019 W15 Barletta QF,L vs Noel,39% (7/18),71% (5/7),1/3,53% (9/17),44% (4/9),1/3,0/0,0/1,0/0,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Haas,38% (3/8),67% (2/3),1/5,88% (7/8),14% (1/7),0/2,0/0,0/1,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,L vs Samsonova,30% (3/10),100% (3/3),1/5,78% (7/9),29% (2/7),1/3,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R32,L vs Sherif,22% (2/9),100% (2/2),2/4,56% (5/9),0% (0/5),1/1,0/0,0/1,0/0,0/1
2019 W15 Sharm El Sheikh R16,W vs Seah,50% (5/10),60% (3/5),1/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,W vs Cagnazzo,60% (9/15),100% (9/9),4/6,57% (8/14),13% (1/8),3/7,0/2,0/1,0/1,0/0
2019 W15 Sharm El Sheikh R32,L vs Kajuru,44% (4/9),50% (2/4),1/4,86% (6/7),17% (1/6),0/1,0/0,1/2,0/0,0/0
2019 W15 Monastir R32,L vs Michel,14% (1/7),0% (0/1),0/4,63% (5/8),0% (0/5),0/0,0/0,1/2,0/0,0/1
2019 W15 Monastir R32,L vs Gravouil,44% (7/16),100% (7/7),1/5,44% (7/16),14% (1/7),4/7,1/4,0/0,0/2,0/0
2017 Heraklion $15K SF,L vs Jani,58% (7/12),43% (3/7),1/5,69% (9/13),22% (2/9),3/3,1/1,0/2,0/0,0/1
2017 Heraklion $15K QF,W vs Laboutkova,64% (7/11),86% (6/7),2/4,36% (4/11),0% (0/4),5/6,2/3,1/1,1/1,0/0
2017 Heraklion $15K R16,W vs Staiculescu,50% (5/10),100% (5/5),1/2,22% (2/9),0% (0/2),3/4,1/1,0/0,0/0,0/0
2017 Heraklion $15K R32,W vs Kommer,75% (6/8),100% (6/6),1/2,50% (4/8),50% (2/4),5/6,2/2,0/0,1/1,0/0
2017 Santa Margherita Di Pula $25K R16,L vs Vasylyeva,22% (2/9),50% (1/2),0/4,44% (4/9),0% (0/4),1/1,0/0,1/1,0/0,0/0
2017 Hammamet $15K R16,L vs Koehler,63% (10/16),80% (8/10),5/8,63% (10/16),0% (0/10),2/7,0/0,0/2,0/0,0/1
2017 Bucharest $15K QF,L vs Fetecau,56% (5/9),80% (4/5),4/7,89% (8/9),13% (1/8),2/4,0/0,1/1,0/0,0/0
2017 Bucharest $15K R16,W vs Martinich,78% (7/9),71% (5/7),1/2,44% (4/9),50% (2/4),4/5,2/3,0/0,1/2,0/0
2017 Bucharest $15K R32,W vs Davidescu,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
2017 Targu Jiu $15K R16,L vs Woolcock,33% (3/9),33% (1/3),1/2,78% (7/9),43% (3/7),1/1,0/0,0/2,0/0,0/1
2019 (10 matches),,38.3%,79.5%,29.3%,56.4%,21.0%,48.3%,37.5%,41.7%,25.0%,50.0%
2017 (24 matches),,55.4%,83.3%,39.3%,49.8%,21.5%,65.8%,70.6%,45.5%,68.8%,28.6%
2016 (11 matches),,54.2%,83.1%,40.4%,53.8%,12.5%,53.3%,33.3%,38.5%,33.3%,50.0%
2015 (5 matches),,65.1%,85.7%,47.4%,59.5%,16.0%,61.9%,75.0%,33.3%,100.0%,0.0%
Career (50 matches),,52.2%,82.9%,38.3%,52.8%,18.9%,60.2%,60.0%,42.0%,60.0%,40.0%
