Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami R128,L vs Gibson,1.05,0.55,35.0,2.1,0.0%,33.3%,0.0%,17.6%,48.3%,28.6%
2026 Abu Dhabi F,W vs Alexandrova,1.03,1.45,65.3,2.8,3.2%,64.5%,11.1%,66.7%,52.6%,44.4%
2026 Abu Dhabi SF,W vs Tauson,1.00,1.14,85.4,3.1,0.0%,60.3%,0.0%,59.6%,41.1%,50.0%
2026 Auckland R16,L vs Jovic,1.02,0.82,60.7,3.3,0.0%,42.5%,2.9%,48.6%,37.1%,51.6%
2024 Madrid R16,L vs Rybakina,0.92,0.69,53.2,2.0,0.0%,22.2%,4.0%,64.0%,60.0%,26.5%
2023 Roland Garros R128,L vs Rakhimova,0.75,0.49,39.6,2.0,0.0%,35.0%,0.0%,31.3%,45.8%,40.9%
2023 Australian Open R128,L vs Krejcikova,0.94,0.42,40.8,2.3,0.0%,50.0%,0.0%,41.4%,18.2%,31.6%
2022 US Open R128,L vs Samsonova,0.92,0.51,41.2,2.5,0.0%,46.7%,0.0%,53.6%,28.0%,27.3%
2022 W60 Olomouc F,W vs Gjorcheska,0.95,1.34,55.6,2.3,0.0%,57.6%,0.0%,53.6%,67.7%,55.6%
2026 (4 matches),,1.01,0.96,67.0,2.7,0.7%,53.1%,3.1%,52.7%,44.3%,44.9%
2024 (1 matches),,0.92,0.69,53.2,2.0,0.0%,22.2%,4.0%,64.0%,60.0%,26.5%
2023 (2 matches),,0.87,0.51,40.3,2.1,0.0%,44.0%,0.0%,37.8%,32.6%,36.6%
2022 (2 matches),,0.94,0.93,48.8,2.4,0.0%,52.4%,0.0%,53.6%,50.0%,42.9%
Career (9 matches),,0.97,0.83,57.4,2.4,0.3%,48.4%,1.9%,51.4%,45.4%,41.0%
