Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami R128,L vs Gibson,0.0%,-,2.2%,0.0%,7.7%,50.0%,0.0%,18.8%,60.0%,0.9%,100.0%,-136,-77
2026 Abu Dhabi F,W vs Alexandrova,1.9%,100.0%,2.3%,100.0%,11.9%,27.3%,0.0%,6.9%,21.4%,2.0%,16.7%,-88,-66
2026 Abu Dhabi SF,W vs Tauson,0.9%,100.0%,7.3%,62.5%,7.5%,9.1%,4.8%,15.0%,33.3%,3.4%,28.6%,-52,-54
2026 Auckland R16,L vs Jovic,0.0%,-,5.7%,37.5%,10.1%,17.9%,11.1%,7.4%,0.0%,0.8%,0.0%,-46,-54
2024 Madrid R16,L vs Rybakina,0.0%,-,2.5%,66.7%,19.0%,18.2%,16.7%,9.3%,23.1%,3.7%,14.3%,11,7
2023 ITF The Hague F,L vs Rus,1.4%,0.0%,11.8%,62.5%,5.0%,2.9%,28.6%,2.6%,9.1%,2.1%,42.9%,-117,-117
2023 Roland Garros R128,L vs Rakhimova,0.0%,-,11.0%,66.7%,9.0%,6.3%,0.0%,3.0%,16.7%,3.1%,0.0%,39,41
2023 Australian Open R128,L vs Krejcikova,0.0%,-,4.0%,50.0%,10.0%,18.2%,16.7%,9.8%,0.0%,1.3%,0.0%,-42,-18
2022 US Open R128,L vs Samsonova,0.0%,-,8.6%,55.6%,10.1%,26.3%,6.7%,12.5%,25.0%,0.7%,0.0%,-3,-27
2022 ITF Olomouc F,W vs Gjorcheska,0.0%,-,9.2%,81.8%,15.2%,28.6%,9.1%,13.1%,31.3%,1.0%,0.0%,-12,5
Last 52 Weeks (4 matches),,0.7%,100.0%,5.0%,55.2%,9.5%,18.4%,5.3%,11.0%,25.5%,2.2%,26.1%,-70,-60
Career (10 matches),,0.5%,66.7%,6.5%,61.7%,10.0%,16.1%,9.1%,9.1%,20.8%,2.1%,21.3%,-51,-44
