Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R128,L vs Gibson,0% (0/2),11% (1/9),0/0,0/0,0% (0/6),2/4,0/1,- (0/0),- (0/0)
2026 Abu Dhabi F,W vs Alexandrova,73% (8/11),57% (4/7),2/4,1/1,50% (1/2),0/0,0/0,67% (4/6),50% (3/6)
2026 Abu Dhabi SF,W vs Tauson,65% (11/17),43% (6/14),2/2,1/1,63% (10/16),0/1,0/0,- (0/0),- (0/0)
2026 Auckland R16,L vs Jovic,45% (5/11),50% (5/10),0/0,0/0,40% (4/10),2/4,0/1,40% (2/5),20% (1/5)
2024 Madrid R16,L vs Rybakina,67% (2/3),13% (2/15),0/0,0/0,40% (4/10),3/5,2/3,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Rakhimova,100% (1/1),67% (2/3),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2023 Australian Open R128,L vs Krejcikova,30% (3/10),100% (1/1),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2022 US Open R128,L vs Samsonova,50% (4/8),0% (0/4),0/0,0/0,50% (4/8),2/4,2/3,- (0/0),- (0/0)
2022 W60 Olomouc F,W vs Gjorcheska,67% (6/9),75% (6/8),2/2,1/1,43% (3/7),0/0,0/0,100% (3/3),100% (4/4)
2026 (4 matches),,58.5%,40.0%,66.7%,100.0%,44.1%,44.4%,0.0%,54.5%,36.4%
2024 (1 matches),,66.7%,13.3%,-,-,40.0%,60.0%,66.7%,-,-
2023 (2 matches),,36.4%,75.0%,-,-,35.3%,20.0%,33.3%,-,-
2022 (2 matches),,58.8%,50.0%,100.0%,100.0%,46.7%,50.0%,66.7%,100.0%,100.0%
Career (9 matches),,55.6%,38.0%,75.0%,100.0%,42.1%,43.5%,45.5%,64.3%,53.3%
