Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R128,L vs Gibson,3.1,3.1,3.1,32.2%,36.0%,25.0%,50.0%,51.9%,26.9%,-0.5,-1.2,-2.0,-5.3
2026 Abu Dhabi F,W vs Alexandrova,5.1,4.3,5.7,63.6%,46.4%,35.3%,61.9%,54.1%,17.6%,14.0,10.4,2.0,1.8
2026 Abu Dhabi SF,W vs Tauson,4.6,4.6,4.5,56.0%,41.7%,54.2%,64.0%,45.9%,16.2%,9.5,6.1,16.0,8.9
2026 Auckland R16,L vs Jovic,4.2,4.2,4.3,46.7%,44.1%,40.9%,40.0%,55.8%,9.3%,4.0,3.1,3.5,3.6
2024 Madrid R16,L vs Rybakina,3.7,3.1,4.2,36.2%,47.1%,58.3%,66.7%,54.2%,8.0%,9.0,9.9,-0.5,-0.7
2023 ITF The Hague F,L vs Rus,6.0,5.8,6.3,32.8%,44.8%,68.4%,53.3%,53.1%,10.5%,3.5,2.1,-1.0,-0.7
2023 Roland Garros R128,L vs Rakhimova,4.5,4.6,4.4,38.5%,35.0%,46.7%,37.5%,59.9%,16.9%,-4.5,-4.7,-1.5,-2.8
2023 Australian Open R128,L vs Krejcikova,3.8,4.0,3.6,42.9%,28.6%,20.0%,50.0%,40.7%,11.2%,-1.5,-2.7,-2.5,-3.4
2022 US Open R128,L vs Samsonova,3.7,4.1,3.2,39.0%,35.7%,50.0%,50.0%,60.5%,13.8%,1.0,1.2,-3.0,-6.4
2022 ITF Olomouc F,W vs Gjorcheska,4.0,3.8,4.2,54.8%,57.1%,66.7%,80.0%,52.8%,9.8%,13.5,13.9,7.0,8.5
Last 52 Weeks (4 matches),,4.4,4.2,4.5,50.8%,42.2%,43.3%,58.3%,51.0%,16.2%,6.8,5.8,4.9,4.6
Career (10 matches),,4.4,4.3,4.5,45.6%,42.4%,49.0%,57.3%,52.3%,13.7%,4.8,4.6,1.8,2.0
