Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Charleston,Clay,R16,40,12,(3) Belinda Bencic [SUI] d. (13) Bejlek,7-6(4) 6-2,0.82,0.0%,4.9%,67.2%,51.2%,35.0%,5/11,1:47
30-Mar-2026,Charleston,Clay,R32,40,273,(13) Bejlek d. (Q) Akasha Urhobo [USA],6-1 6-1,1.52,3.4%,8.6%,55.2%,78.1%,42.3%,4/4,1:05
17-Mar-2026,Miami,Hard,R128,41,68,(Q) Talia Gibson [AUS] d. Bejlek,6-1 6-0,0.52,0.0%,17.1%,37.1%,38.5%,18.2%,0/6,1:09
15-Feb-2026,Dubai,Hard,R32,41,13,(9) Belinda Bencic [SUI] d. (WC) Bejlek,W/O,,,,,,,,
15-Feb-2026,Dubai,Hard,R64,41,84,(WC) Bejlek d. (WC) Zeynep Sonmez [TUR],6-2 6-2,1.58,5.4%,5.4%,78.4%,62.1%,75.0%,3/4,1:15
01-Feb-2026,Abu Dhabi,Hard,F,101,11,(Q) Bejlek d. (2) Ekaterina Alexandrova [RUS],7-6(5) 6-1,1.41,6.9%,3.4%,70.7%,70.7%,52.9%,1/2,1:39
01-Feb-2026,Abu Dhabi,Hard,SF,101,16,(Q) Bejlek d. (3) Clara Tauson [DEN],7-5 3-6 7-5,1.13,0.0%,0.9%,71.8%,60.8%,58.1%,10/16,2:49
01-Feb-2026,Abu Dhabi,Hard,QF,101,61,(Q) Bejlek d. (Q) Sonay Kartal [GBR],6-0 6-2,1.73,0.0%,9.3%,53.5%,73.9%,50.0%,1/2,1:03
01-Feb-2026,Abu Dhabi,Hard,R16,101,24,(Q) Bejlek d. (7) Jelena Ostapenko [LAT],6-4 6-3,1.43,1.6%,1.6%,69.8%,63.6%,68.4%,1/3,1:26
01-Feb-2026,Abu Dhabi,Hard,R32,101,55,(Q) Bejlek d. Ashlyn Krueger [USA],6-3 6-0,1.85,0.0%,5.9%,56.9%,69.0%,68.2%,3/3,1:07
01-Feb-2026,Abu Dhabi,Hard,Q2,101,220,(6) Bejlek d. Chloe Paquet [FRA],6-2 6-2,1.70,0.0%,0.0%,66.7%,65.6%,62.5%,4/6,1:14
01-Feb-2026,Abu Dhabi,Hard,Q1,101,517,(6) Bejlek d. Ekaterina Ovcharenko [RUS],6-3 6-0,1.51,8.0%,10.0%,62.0%,61.3%,63.2%,4/5,1:04
19-Jan-2026,Australian Open,Hard,R128,89,62,Ashlyn Krueger [USA] d. Bejlek,6-3 6-3,0.81,0.0%,5.5%,54.5%,46.7%,52.0%,7/12,1:20
05-Jan-2026,Auckland,Hard,R16,93,35,(3) Iva Jovic [USA] d. Bejlek,7-6(3) 6-4,0.80,1.3%,4.0%,57.3%,55.8%,31.3%,4/10,1:47
05-Jan-2026,Auckland,Hard,R32,93,87,Bejlek d. Panna Udvardy [HUN],7-5 6-1,1.35,3.2%,3.2%,73.0%,80.4%,23.5%,2/3,1:24
27-Oct-2025,Cali 125,Clay,SF,84,108,(3) Panna Udvardy [HUN] d. (1) Bejlek,7-6(4) 6-3,0.86,0.0%,2.8%,65.3%,51.1%,36.0%,8/14,2:01
27-Oct-2025,Cali 125,Clay,QF,84,184,(1) Bejlek d. (8) Julia Riera [ARG],6-2 6-4,1.42,0.0%,0.0%,83.6%,58.8%,70.0%,1/3,1:20
27-Oct-2025,Cali 125,Clay,R16,84,191,(1) Bejlek d. Laura Pigossi [BRA],6-4 6-1,1.63,0.0%,2.1%,70.8%,64.7%,71.4%,2/4,1:37
27-Oct-2025,Cali 125,Clay,R32,84,225,(1) Bejlek d. Eva Vedder [NED],6-1 6-4,1.36,0.0%,6.6%,72.1%,63.6%,52.9%,4/6,1:26
20-Oct-2025,Queretaro 125,Clay,F,101,461,(1) Bejlek d. (Q) Katrina Scott [USA],6-2 6-1,2.29,2.3%,0.0%,77.3%,73.5%,60.0%,1/2,1:10
20-Oct-2025,Queretaro 125,Clay,SF,101,657,(1) Bejlek d. Martina Colmegna [ITA],6-3 6-2,1.71,0.0%,2.2%,75.6%,67.6%,54.5%,1/3,1:04
20-Oct-2025,Queretaro 125,Clay,QF,101,259,(1) Bejlek d. (7) Selena Janicijevic [FRA],6-4 6-0,1.55,0.0%,1.8%,76.8%,60.5%,53.8%,2/4,1:15
20-Oct-2025,Queretaro 125,Clay,R16,101,293,(1) Bejlek d. Gabriela Lee [ROU],7-5 6-3,1.17,0.0%,1.3%,74.4%,62.1%,60.0%,8/10,1:39
20-Oct-2025,Queretaro 125,Clay,R32,101,623,(1) Bejlek d. Usue Maitane Arconada [USA],6-3 5-7 6-3,1.10,0.9%,2.8%,75.5%,52.5%,30.8%,9/18,2:42
