Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Miami R128,L vs Gibson,66.7%,50.0%,8.8%,2/3,2.19,0.0%,74.2%,43.5%,6.5%,2.41,0.0%,65.2%,60.0%,13.0%,2.03,0.0%
2026 Abu Dhabi F,W vs Alexandrova,81.1%,55.0%,2.7%,1/1,2.63,7.1%,88.9%,52.5%,2.2%,2.54,10.3%,76.9%,60.0%,3.8%,2.84,0.0%
2026 Abu Dhabi SF,W vs Tauson,82.4%,50.6%,5.6%,2/4,2.69,15.7%,84.9%,48.4%,1.4%,2.59,19.0%,87.1%,55.6%,16.1%,2.92,7.7%
2026 Auckland R16,L vs Jovic,78.8%,51.9%,13.6%,7/2,2.53,1.6%,78.7%,51.4%,8.5%,2.61,0.0%,88.2%,53.3%,29.4%,2.43,3.7%
2024 Madrid R16,L vs Rybakina,82.6%,52.6%,11.6%,6/2,2.82,0.0%,78.3%,50.0%,4.3%,2.63,0.0%,91.3%,57.1%,26.1%,3.28,0.0%
2023 ITF The Hague F,L vs Rus,81.3%,53.8%,7.8%,3/2,2.28,0.0%,94.4%,47.1%,11.1%,2.30,0.0%,94.7%,66.7%,5.3%,2.24,0.0%
2023 Roland Garros R128,L vs Rakhimova,73.9%,50.0%,6.5%,0/3,2.48,0.0%,76.7%,47.8%,3.3%,2.55,0.0%,84.6%,54.5%,15.4%,2.14,0.0%
2023 Australian Open R128,L vs Krejcikova,68.3%,28.6%,9.8%,2/2,2.27,2.3%,73.1%,26.3%,15.4%,2.41,0.0%,69.2%,33.3%,0.0%,1.88,9.1%
2022 US Open R128,L vs Samsonova,57.4%,40.7%,10.6%,4/1,2.56,0.0%,57.6%,31.6%,12.1%,2.40,0.0%,66.7%,62.5%,8.3%,2.83,0.0%
2022 ITF Olomouc F,W vs Gjorcheska,72.4%,71.4%,12.1%,4/3,2.27,2.3%,81.8%,70.4%,6.1%,2.24,0.0%,83.3%,73.3%,27.8%,2.30,6.3%
Last 52 Weeks (4 matches),,78.4%,51.9%,7.2%,54.5%,2.58,8.2%,82.7%,49.4%,4.1%,2.57,10.8%,79.4%,57.1%,14.4%,2.59,3.8%
Career (10 matches),,76.0%,51.8%,8.6%,57.4%,2.50,4.2%,80.0%,48.4%,6.3%,2.48,4.7%,81.5%,58.5%,14.9%,2.54,3.2%
