Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,28.6%,12.5%,0.0%,6.5%,47.8%,40.9%,45.8%,43.5%,32.7%,37.9%,0.58,R32 (Johannesburg)
2009,11,4,7,36.4%,12-18,40.0%,117-146,44.5%,1-1,50.0%,7,73.2%,16.2%,3.7%,4.1%,61.0%,68.0%,46.7%,59.7%,34.4%,46.7%,0.85,R16 (Vienna)
2008,14,5,9,35.7%,13-23,36.1%,150-177,45.9%,0-1,0.0%,12,62.5%,29.4%,3.1%,6.5%,59.4%,65.5%,41.1%,55.6%,40.1%,48.1%,0.90,R16 (3x)
2007,31,10,21,32.3%,31-47,39.7%,360-425,45.9%,10-8,55.6%,30,66.7%,23.3%,4.3%,5.8%,56.1%,67.4%,46.0%,58.0%,38.9%,48.2%,0.93,QF (Casablanca)
2006,60,32,28,53.3%,77-85,47.5%,762-783,49.3%,5-8,38.5%,57,73.7%,26.6%,5.3%,5.7%,56.1%,70.2%,47.9%,60.4%,39.9%,49.9%,1.01,F (Paris Masters)
2005,69,43,26,62.3%,108-74,59.3%,934-812,53.5%,15-13,53.6%,62,77.7%,28.5%,6.7%,4.7%,58.9%,70.6%,50.7%,62.4%,40.7%,51.4%,1.08,SF (3x)
2004,69,43,26,62.3%,103-70,59.5%,892-771,53.6%,12-9,57.1%,63,80.7%,25.7%,5.8%,3.8%,64.0%,71.5%,53.1%,64.9%,39.1%,52.0%,1.11,W (3x)
2003,52,26,26,50.0%,66-62,51.6%,636-616,50.8%,9-11,45.0%,50,77.3%,25.1%,6.0%,4.1%,60.0%,71.2%,50.5%,62.9%,38.9%,50.6%,1.05,F (Auckland)
2002,50,22,28,44.0%,57-73,43.8%,598-631,48.7%,5-11,31.3%,48,72.5%,25.7%,4.6%,5.3%,58.2%,68.8%,47.8%,60.0%,38.6%,49.5%,0.97,QF (3x)
2001,63,32,31,50.8%,87-83,51.2%,845-835,50.3%,19-11,63.3%,59,74.6%,24.6%,8.6%,6.4%,53.8%,72.0%,49.4%,61.5%,39.0%,50.2%,1.01,W (Auckland)
2000,73,44,29,60.3%,108-78,58.1%,961-842,53.3%,14-14,50.0%,68,79.5%,26.3%,8.7%,5.4%,54.3%,74.5%,50.9%,63.7%,39.6%,51.4%,1.09,W (Dusseldorf)
1999,71,39,32,54.9%,100-90,52.6%,957-883,52.0%,11-16,40.7%,64,78.3%,28.1%,7.5%,5.0%,53.7%,73.2%,51.7%,63.3%,39.8%,51.5%,1.08,W (Prague)
1998,63,34,29,54.0%,86-74,53.8%,804-757,51.5%,12-12,50.0%,58,74.8%,27.3%,6.6%,5.8%,53.5%,70.4%,50.5%,61.1%,40.2%,50.5%,1.03,W (San Marino)
1997,48,26,22,54.2%,64-59,52.0%,628-618,50.4%,14-11,56.0%,44,77.2%,22.2%,6.0%,6.0%,54.1%,73.9%,47.9%,62.0%,37.3%,49.7%,0.98,F (Palermo)
1996,4,1,3,25.0%,5-7,41.7%,59-59,50.0%,1-1,50.0%,3,75.6%,31.0%,6.5%,4.0%,62.2%,65.5%,53.8%,61.1%,40.9%,51.2%,1.05,R16 (Doha)
Career,679,361,318,53.2%,917-845,52.0%,8706-8367,51.0%,128-127,50.2%,626,76.0%,26.0%,6.5%,5.3%,56.7%,71.2%,49.7%,61.9%,39.3%,50.5%,1.03,
