Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,2,1,1,50.0%,2-2,50.0%,19-19,50.0%,0-0,-,2,73.7%,26.3%,6.8%,9.8%,55.3%,63.0%,52.5%,58.3%,40.4%,50.0%,0.97,R16 (Kosice)
2011,5,3,2,60.0%,6-4,60.0%,55-39,58.5%,0-1,0.0%,5,83.0%,34.8%,5.9%,5.9%,61.6%,70.9%,51.7%,63.5%,43.4%,53.5%,1.19,QF (Kosice)
2010,20,9,11,45.0%,24-24,50.0%,246-243,50.3%,4-7,36.4%,20,75.9%,25.7%,5.9%,6.2%,59.8%,72.6%,45.3%,61.6%,39.8%,50.3%,1.04,SF (Bergamo)
2009,41,20,21,48.8%,48-51,48.5%,478-486,49.6%,7-8,46.7%,0,,,,,,,,,,,,F (2x)
2008,20,6,14,30.0%,19-31,38.0%,226-251,47.4%,3-5,37.5%,0,,,,,,,,,,,,QF (Kosice)
2007,6,2,4,33.3%,5-10,33.3%,70-86,44.9%,1-3,25.0%,0,,,,,,,,,,,,R16 (2x)
2006,5,4,1,80.0%,9-4,69.2%,71-63,53.0%,2-1,66.7%,0,,,,,,,,,,,,F (Prostejov)
2005,8,6,2,75.0%,14-5,73.7%,106-71,59.9%,1-0,100.0%,0,,,,,,,,,,,,W (Bratislava)
2004,12,9,3,75.0%,20-6,76.9%,151-112,57.4%,3-3,50.0%,0,,,,,,,,,,,,F (Bratislava)
2003,13,7,6,53.8%,16-15,51.6%,159-136,53.9%,0-4,0.0%,0,,,,,,,,,,,,QF (3x)
2002,20,16,4,80.0%,33-14,70.2%,249-182,57.8%,2-3,40.0%,0,,,,,,,,,,,,W (Biella)
2001,4,3,1,75.0%,6-4,60.0%,49-46,51.6%,1-0,100.0%,0,,,,,,,,,,,,SF (Prostejov)
1998,8,7,1,87.5%,14-2,87.5%,94-50,65.3%,0-2,0.0%,0,,,,,,,,,,,,W (Kosice)
1997,17,12,5,70.6%,23-11,67.6%,170-130,56.7%,3-1,75.0%,0,,,,,,,,,,,,W (Kosice)
1996,52,37,15,71.2%,66-33,66.7%,491-371,57.0%,13-5,72.2%,0,,,,,,,,,,,,W (2x)
1995,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Kosice)
Career,234,142,92,60.7%,305-218,58.3%,2640-2297,53.5%,40-43,48.2%,27,76.9%,27.1%,5.9%,6.4%,59.7%,71.7%,46.8%,61.7%,40.4%,50.8%,1.05,
