Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2006 Paris F,L vs Davydenko,63.0%,37.3%,7.4%,2/4,1.95,1.8%,59.3%,31.3%,9.3%,1.95,3.0%,82.6%,47.4%,4.3%,1.95,0.0%
2006 Paris SF,W vs Haas,74.4%,58.6%,5.1%,1/1,2.05,30.0%,68.0%,47.1%,0.0%,1.92,16.7%,92.3%,75.0%,15.4%,2.11,35.7%
2000 Monte Carlo F,L vs Pioline,63.8%,50.6%,3.9%,3/2,2.33,21.0%,53.2%,39.4%,1.6%,2.33,33.3%,80.0%,58.3%,6.7%,2.32,9.5%
2000 Monte Carlo SF,W vs Gaudio,76.7%,50.7%,0.0%,0/0,2.39,10.1%,77.8%,44.9%,0.0%,2.36,21.4%,87.0%,65.0%,0.0%,2.43,0.0%
1999 Roland Garros SF,L vs Agassi,70.5%,44.0%,6.2%,5/3,2.15,6.5%,64.0%,41.8%,5.8%,2.23,11.1%,87.8%,47.2%,7.3%,2.04,0.0%
1997 Australian Open R16,L vs Sampras,46.6%,56.5%,2.0%,3/0,2.55,31.4%,48.9%,52.3%,1.1%,2.51,21.4%,62.5%,64.0%,5.0%,2.59,40.9%
Career (6 matches),,63.5%,49.0%,3.9%,58.3%,2.29,15.6%,60.5%,43.0%,3.2%,2.28,18.1%,80.0%,57.5%,6.0%,2.30,13.0%
