Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Australian Open R128,L vs Auger Aliassime,58% (7/12),100% (1/1),0/0,0/0,33% (3/9),0/3,0/1,- (0/0),- (0/0)
2020 Australian Open R128,L vs Paire,70% (16/23),14% (3/21),2/7,0/0,56% (9/16),1/4,1/2,80% (4/5),75% (3/4)
2019 Hamburg CH QF,L vs Van De Zandschulp,71% (5/7),33% (2/6),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2019 US Open R64,L vs Cilic,78% (14/18),38% (3/8),1/1,0/0,50% (6/12),1/4,1/2,- (0/0),- (0/0)
2019 US Open R128,W vs Krajinovic,61% (14/23),67% (8/12),3/5,1/1,45% (5/11),2/3,0/0,86% (6/7),29% (2/7)
2019 Gstaad SF,W vs Sousa,50% (8/16),47% (7/15),2/5,1/3,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2019 Gstaad R16,W vs Vesely,82% (14/17),25% (2/8),2/3,1/1,60% (3/5),2/3,0/0,100% (5/5),40% (2/5)
2019 Gstaad R32,W vs Moutet,67% (8/12),80% (4/5),2/3,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 Umag R32,L vs Vesely,56% (14/25),44% (4/9),1/1,0/0,63% (5/8),1/3,1/2,50% (5/10),18% (2/11)
2019 Wimbledon R128,L vs Opelka,64% (9/14),17% (1/6),0/0,0/0,63% (10/16),2/5,0/1,67% (4/6),0% (0/5)
2019 M15 Kaltenkirchen R16,W vs Grills,56% (10/18),67% (6/9),2/4,1/3,38% (3/8),0/1,0/0,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Khachanov,100% (6/6),0% (0/5),0/0,0/0,40% (4/10),2/5,2/3,- (0/0),- (0/0)
2019 Munich Q1,L vs Istomin,50% (4/8),45% (5/11),0/0,0/0,45% (5/11),1/3,1/2,33% (2/6),50% (3/6)
2019 Marrakech R32,L vs Tsonga,78% (7/9),0% (0/2),0/0,0/0,57% (4/7),1/3,0/1,20% (1/5),40% (2/5)
2018 Australian Open R128,L vs Marterer,46% (6/13),50% (1/2),0/0,0/0,61% (11/18),2/5,1/2,- (0/0),- (0/0)
2017 Sibiu CH SF,W vs Marterer,67% (6/9),75% (6/8),2/3,1/2,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 US Open R64,L vs Dzumhur,46% (6/13),56% (5/9),1/1,0/0,31% (5/16),1/4,1/2,- (0/0),- (0/0)
2017 US Open R128,W vs Kicker,61% (17/28),27% (6/22),3/5,1/1,80% (4/5),0/1,0/0,- (0/0),- (0/0)
2017 Vancouver CH F,W vs Thompson,60% (6/10),67% (6/9),2/4,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Vancouver CH R16,W vs Millman,81% (13/16),63% (5/8),2/3,1/2,50% (4/8),2/3,0/0,- (0/0),- (0/0)
2021 (1 matches),,58.3%,100.0%,-,-,33.3%,0.0%,0.0%,-,-
2020 (1 matches),,69.6%,14.3%,28.6%,-,56.3%,25.0%,50.0%,80.0%,75.0%
2019 (12 matches),,65.3%,43.8%,59.1%,50.0%,50.9%,38.2%,46.2%,59.0%,28.2%
2018 (1 matches),,46.2%,50.0%,-,-,61.1%,40.0%,50.0%,-,-
2017 (26 matches),,58.3%,45.6%,56.3%,69.6%,55.4%,57.1%,64.3%,54.0%,30.0%
Career (87 matches),,61.5%,42.8%,57.2%,60.0%,55.3%,48.8%,50.0%,56.9%,32.8%
