Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Hamburg CH QF,L vs Van De Zandschulp,0.0%,-,9.0%,27.3%,4.7%,8.5%,3.2%,1.3%,0.0%,0.7%,50.0%,-83,-82
2019 Gstaad F,L vs Ramos,1.7%,100.0%,12.2%,71.4%,8.3%,16.7%,0.0%,6.2%,21.4%,3.0%,25.0%,-19,-46
2019 Gstaad SF,W vs Sousa,0.0%,-,7.2%,63.6%,7.5%,13.5%,0.0%,4.2%,0.0%,0.7%,33.3%,-95,-79
2019 Gstaad R32,W vs Moutet,1.7%,100.0%,18.9%,76.2%,20.3%,15.0%,50.0%,5.0%,7.7%,2.0%,50.0%,-5,-21
2017 Marburg CH F,L vs Krajinovic,0.0%,-,15.7%,50.0%,13.1%,14.3%,9.1%,4.9%,10.0%,0.4%,0.0%,-23,-39
2017 Sofia R16,L vs Bautista Agut,0.0%,-,8.1%,54.5%,6.6%,6.6%,3.7%,3.4%,16.7%,0.0%,-,-87,-78
Career (6 matches),,0.5%,100.0%,11.4%,59.5%,8.7%,11.1%,5.8%,4.2%,9.1%,1.0%,33.3%,-59,-61
