Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Hamburg CH QF,L vs Van De Zandschulp,23.3%,26.7%,33.3%,27.0%,20.0%,24.4%,30.6%,24.9%,31.8%,60.9%,66.7%,35.7%,35.7%,44.4%,22
2019 Gstaad F,L vs Ramos,6.9%,22.4%,49.0%,15.0%,7.9%,26.3%,48.6%,20.3%,73.7%,36.8%,0.0%,5.9%,17.6%,50.0%,-57
2019 Gstaad SF,W vs Sousa,21.3%,25.0%,46.7%,24.9%,30.6%,32.7%,41.2%,36.5%,28.6%,57.1%,33.3%,7.1%,14.3%,53.8%,-47
2019 Gstaad R32,W vs Moutet,15.5%,34.5%,64.6%,29.5%,20.5%,43.6%,71.0%,41.3%,58.8%,50.0%,50.0%,5.6%,16.7%,52.9%,-60
2017 Marburg CH F,L vs Krajinovic,12.0%,18.0%,35.7%,14.0%,13.6%,22.7%,31.6%,18.2%,45.5%,54.5%,50.0%,11.5%,15.4%,39.1%,0
2017 Sofia R16,L vs Bautista Agut,20.6%,32.4%,52.9%,28.2%,26.8%,46.3%,70.0%,39.5%,11.8%,66.7%,50.0%,12.5%,12.5%,28.6%,4
Career (6 matches),,17.1%,26.7%,47.5%,23.6%,20.9%,33.3%,49.2%,31.2%,41.1%,55.1%,42.9%,11.8%,17.3%,44.6%,2
