Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Thomas Fabbiano [ITA],4,2,66.7%,1,1,0,100.0%,2008,2022,5,1.20,8.8%,3.4%,63.4%,73.1%,45.8%,63.1%,44.4%,54.8%,40.0%
4,Dusan Lajovic [SRB],2,2,50.0%,1,0,1,0.0%,2009,2025,2,1.11,1.1%,6.5%,52.7%,71.4%,50.0%,61.3%,43.0%,50.0%,31.3%
4,Sebastian Ofner [AUT],1,3,25.0%,1,0,1,0.0%,2019,2022,4,0.86,3.7%,3.7%,62.3%,67.8%,46.7%,59.8%,34.5%,50.0%,50.0%
4,Mirza Basic [BIH],4,0,100.0%,0,0,0,-,2012,2022,3,1.32,15.0%,4.4%,60.2%,77.9%,52.2%,67.7%,42.6%,68.4%,40.0%
4,Yuichi Sugita [JPN],2,2,50.0%,0,0,0,-,2011,2021,4,1.07,8.1%,3.7%,66.9%,69.7%,40.8%,60.1%,42.7%,50.0%,52.6%
4,Roberto Marcora [ITA],4,0,100.0%,0,0,0,-,2013,2020,4,1.67,6.9%,2.1%,61.2%,75.7%,65.8%,71.8%,47.0%,77.8%,61.9%
4,Matthias Bachinger [GER],4,0,100.0%,2,2,0,100.0%,2011,2020,3,1.24,4.1%,2.6%,64.9%,61.1%,61.8%,61.3%,47.9%,52.6%,56.5%
4,Joao Sousa [POR],3,1,75.0%,1,0,1,0.0%,2009,2019,2,1.19,3.7%,4.2%,63.7%,59.5%,50.7%,56.3%,52.1%,62.5%,47.2%
4,Grega Zemlja [SLO],2,2,50.0%,0,0,0,-,2008,2017,3,1.19,6.2%,3.3%,63.5%,72.5%,51.1%,64.7%,41.8%,40.0%,38.9%
4,Uladzimir Ignatik [BLR],3,1,75.0%,2,1,1,50.0%,2011,2016,4,1.00,2.8%,2.8%,62.8%,64.2%,50.4%,59.1%,40.9%,58.6%,50.0%
4,Jurgen Zopp [EST],2,2,50.0%,1,0,1,0.0%,2011,2013,4,1.08,5.7%,3.9%,58.7%,66.7%,53.7%,61.3%,41.7%,55.0%,54.2%
3,Jurij Rodionov [AUT],3,0,100.0%,0,0,0,-,2022,2022,3,1.28,4.4%,5.3%,58.8%,67.9%,52.1%,61.4%,49.4%,65.2%,48.6%
3,Marc Andrea Huesler [SUI],1,2,33.3%,2,1,1,50.0%,2016,2022,2,1.07,1.5%,6.0%,57.1%,67.1%,54.4%,61.7%,40.9%,53.8%,22.2%
3,Jozef Kovalik [SVK],0,3,0.0%,0,0,0,-,2016,2022,3,0.77,4.9%,8.5%,48.2%,63.3%,41.2%,51.8%,37.3%,53.8%,29.4%
3,Norbert Gombos [SVK],0,3,0.0%,1,0,1,0.0%,2016,2022,3,0.72,4.3%,1.9%,64.8%,59.6%,50.0%,56.2%,31.6%,29.4%,44.4%
