Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,6,8,42.9%,15-20,42.9%,152-167,47.6%,2-0,100.0%,14,64.5%,30.2%,1.7%,3.8%,67.3%,62.8%,46.1%,57.3%,41.2%,49.3%,0.97,R16 (2x)
2025,17,6,11,35.3%,17-24,41.5%,185-204,47.6%,0-4,0.0%,17,63.2%,33.3%,2.7%,5.6%,59.8%,60.7%,44.8%,54.3%,42.2%,48.3%,0.92,SF (Cleveland)
2024,7,4,3,57.1%,9-7,56.3%,72-65,52.6%,0-0,-,7,62.3%,42.6%,1.4%,2.8%,61.6%,62.5%,47.2%,56.6%,46.8%,51.6%,1.08,QF (Hong Kong)
2023,2,1,1,50.0%,2-3,40.0%,23-27,46.0%,0-0,-,2,64.0%,28.0%,2.4%,5.9%,56.5%,60.4%,47.3%,54.7%,41.4%,48.3%,0.91,R16 (Hua Hin)
2022,3,0,3,0.0%,0-6,0.0%,20-37,35.1%,0-1,0.0%,3,44.4%,27.6%,1.0%,10.4%,51.5%,54.8%,43.9%,49.5%,39.1%,44.3%,0.77,R32 (3x)
2021,4,0,4,0.0%,3-8,27.3%,48-66,42.1%,2-1,66.7%,4,48.2%,34.5%,1.6%,5.2%,57.8%,53.1%,44.2%,49.3%,44.2%,46.7%,0.87,R32 (4x)
Career,47,17,30,36.2%,46-68,40.4%,500-566,46.9%,4-6,40.0%,47,60.9%,33.1%,2.0%,5.0%,61.4%,60.5%,45.4%,54.7%,42.5%,48.6%,0.94,
