Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,2,1,66.7%,4-2,66.7%,33-24,57.9%,0-0,-,3,71.4%,44.8%,1.2%,5.5%,69.9%,62.3%,55.1%,60.1%,48.4%,53.9%,1.21,QF (Austin 125 1)
2025,21,12,9,57.1%,27-21,56.3%,222-181,55.1%,0-3,0.0%,21,63.2%,51.8%,1.3%,4.4%,70.8%,58.9%,46.8%,55.4%,50.6%,53.0%,1.13,W (W100 Zaragoza)
2024,38,26,12,68.4%,51-29,63.7%,384-308,55.5%,3-2,60.0%,7,43.3%,31.4%,2.1%,6.4%,60.2%,57.3%,34.9%,48.4%,43.4%,45.9%,0.84,W (3x)
2023,63,45,18,71.4%,94-52,64.4%,766-547,58.3%,3-8,27.3%,0,,,,,,,,,,,,W (3x)
2022,37,28,9,75.7%,59-27,68.6%,450-316,58.7%,4-4,50.0%,4,68.3%,20.0%,3.3%,4.8%,56.8%,67.5%,45.3%,57.9%,37.4%,47.8%,0.89,W (3x)
2021,39,23,16,59.0%,51-36,58.6%,430-371,53.7%,5-5,50.0%,1,33.3%,25.0%,0.0%,8.7%,56.5%,50.0%,35.0%,43.5%,42.6%,43.0%,0.75,SF (4x)
2020,12,9,3,75.0%,18-4,81.8%,120-68,63.8%,0-0,-,0,,,,,,,,,,,,W (W25 Kazan)
2019,63,50,13,79.4%,103-31,76.9%,732-451,61.9%,2-5,28.6%,0,,,,,,,,,,,,W (5x)
2018,16,9,7,56.3%,18-17,51.4%,172-146,54.1%,0-3,0.0%,0,,,,,,,,,,,,SF (Moscow $15K)
2017,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Minsk $15K)
Career,293,204,89,69.6%,425-221,65.8%,3312-2424,57.7%,17-30,36.2%,36,59.8%,42.8%,1.7%,5.0%,66.7%,59.6%,43.9%,54.4%,47.3%,50.8%,1.04,
