Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Meerbusch CH R64,L vs Maamoun,27% (3/11),33% (1/3),0/2,45% (5/11),40% (2/5),0/0,0/0,0/2,0/0,0/1
2019 Aix En Provence CH R64,L vs Arevalo,60% (6/10),50% (3/6),2/6,80% (8/10),25% (2/8),1/3,0/1,0/0,0/0,0/0
2019 Bordeaux CH R32,L vs Barrere,50% (5/10),40% (2/5),0/3,50% (5/10),20% (1/5),0/2,0/0,2/3,0/0,2/2
2019 Bordeaux CH R64,W vs Darcis,40% (4/10),75% (3/4),0/2,27% (3/11),33% (1/3),3/3,1/1,3/3,1/1,0/0
2019 Francavilla Al Mare CH R64,L vs Ocleppo,38% (5/13),60% (3/5),2/4,46% (6/13),17% (1/6),2/3,1/1,0/1,0/0,0/1
2019 Tunis CH R32,W vs Bagnis,40% (4/10),75% (3/4),0/1,30% (3/10),67% (2/3),2/3,1/1,2/2,0/0,0/0
2019 Tunis CH R64,W vs Sakharov,62% (8/13),88% (7/8),3/4,33% (5/15),20% (1/5),6/7,2/2,2/2,1/1,0/0
2019 Murcia CH R64,L vs Zapata Miralles,64% (7/11),57% (4/7),1/4,55% (6/11),0% (0/6),2/3,0/0,0/2,0/0,0/1
2019 Sophia Antipolis CH R64,W vs Viola,78% (7/9),86% (6/7),2/2,38% (3/8),33% (1/3),3/5,1/1,0/0,0/0,0/0
2019 St. Brieuc CH R32,L vs Horansky,35% (6/17),83% (5/6),2/4,29% (5/17),0% (0/5),3/5,1/1,3/4,0/0,2/2
2019 St. Brieuc CH R64,W vs Vatutin,60% (6/10),100% (6/6),3/4,40% (4/10),0% (0/4),4/6,2/2,0/0,1/1,0/0
2019 Lille CH R16,L vs Kamke,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,0/0
2019 Lille CH R32,W vs Novak,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 Columbus CH R32,L vs Couacaud,33% (3/9),33% (1/3),0/3,50% (4/8),0% (0/4),0/1,0/0,0/1,0/0,0/0
2019 Orlando CH R16,L vs King,33% (3/9),67% (2/3),0/4,56% (5/9),0% (0/5),0/2,0/0,1/2,0/0,0/0
2019 Orlando CH R32,W vs Sarkissian,56% (5/9),100% (5/5),0/1,11% (1/9),0% (0/1),3/3,0/0,0/0,0/0,0/0
2018 Shenzhen CH R16,L vs Kavcic,57% (4/7),50% (2/4),2/5,88% (7/8),0% (0/7),0/2,0/0,0/2,0/0,0/1
2018 Liuzhou CH R32,L vs Gunneswaran,27% (3/11),67% (2/3),1/4,36% (4/11),0% (0/4),1/2,0/0,1/1,0/0,0/0
2018 Florence  CH R32,L vs Sonego,33% (3/9),33% (1/3),1/4,56% (5/9),20% (1/5),0/1,0/0,2/2,0/0,1/1
2018 Banja Luka CH SF,L vs Berlocq,67% (6/9),33% (2/6),1/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,0/0
2019 (16 matches),,46.2%,71.8%,32.7%,41.2%,18.6%,64.7%,91.7%,60.9%,100.0%,57.1%
2018 (9 matches),,38.9%,60.0%,25.6%,58.1%,7.4%,28.6%,25.0%,66.7%,50.0%,66.7%
2017 (1 matches),,20.0%,100.0%,0.0%,18.2%,50.0%,100.0%,100.0%,100.0%,-,-
2015 (2 matches),,30.0%,66.7%,11.1%,57.9%,18.2%,50.0%,-,100.0%,-,-
2013 (1 matches),,33.3%,60.0%,0.0%,43.8%,28.6%,100.0%,-,66.7%,-,50.0%
Career (29 matches),,41.4%,68.3%,26.4%,46.6%,15.3%,56.3%,76.5%,66.7%,83.3%,60.0%
