Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Meerbusch CH R64,L vs Maamoun,0.98,0.59,44.6,2.3,-,68.8%,-,42.9%,28.0%,24.0%
2019 Aix En Provence CH R64,L vs Arevalo,0.91,0.73,54.0,3.4,0.0%,55.6%,0.0%,36.1%,38.1%,48.7%
2019 Bordeaux CH R32,L vs Barrere,0.83,0.76,65.6,2.6,2.9%,50.0%,3.1%,65.6%,52.4%,23.7%
2019 Bordeaux CH R64,W vs Darcis,1.02,1.35,53.2,3.8,5.0%,67.5%,5.6%,63.9%,42.1%,48.6%
2019 Francavilla Al Mare CH R64,L vs Ocleppo,0.96,0.83,63.0,2.3,2.0%,50.0%,4.3%,59.6%,37.2%,41.5%
2019 Tunis CH R32,W vs Bagnis,1.08,1.34,59.8,2.4,5.4%,64.9%,2.9%,60.0%,59.5%,32.4%
2019 Tunis CH R64,W vs Sakharov,0.88,1.19,69.1,4.1,8.3%,64.6%,2.4%,57.1%,55.6%,48.7%
2019 Murcia CH R64,L vs Zapata Miralles,0.77,0.66,44.3,2.1,9.4%,65.6%,3.4%,27.6%,40.5%,48.8%
2019 Sophia Antipolis CH R64,W vs Viola,1.03,1.44,41.0,2.0,0.0%,48.0%,4.8%,76.2%,55.6%,52.9%
2019 St. Brieuc CH R32,L vs Horansky,0.90,0.90,80.0,5.7,1.8%,67.3%,8.7%,56.5%,39.7%,35.3%
2019 St. Brieuc CH R64,W vs Vatutin,1.13,1.32,59.1,2.2,9.1%,48.5%,9.4%,62.5%,50.0%,54.8%
2019 Lille CH R16,L vs Kamke,0.99,0.68,47.9,2.1,0.0%,43.8%,3.2%,61.3%,30.6%,35.3%
2019 Lille CH R32,W vs Novak,1.31,1.91,35.5,2.2,3.6%,85.7%,4.0%,52.0%,45.2%,42.9%
2019 Columbus CH R32,L vs Couacaud,0.84,0.60,51.1,2.6,0.0%,52.2%,0.0%,47.6%,38.9%,32.3%
2019 Orlando CH R16,L vs King,0.75,0.59,41.3,2.4,6.9%,48.3%,6.9%,51.7%,37.8%,41.2%
2019 Orlando CH R32,W vs Sarkissian,0.96,1.65,45.3,2.2,3.7%,63.0%,8.3%,79.2%,50.0%,51.7%
2018 Shenzhen CH R16,L vs Kavcic,0.86,0.55,43.1,2.0,0.0%,29.2%,0.0%,31.8%,44.8%,44.8%
2018 Liuzhou CH R32,L vs Gunneswaran,0.85,0.68,48.2,2.1,5.9%,58.8%,3.3%,56.7%,27.8%,40.6%
2018 Florence  CH R32,L vs Sonego,0.75,0.52,33.4,2.1,0.0%,62.1%,0.0%,44.0%,19.4%,46.4%
2018 Banja Luka CH SF,L vs Berlocq,0.91,0.74,47.9,2.1,0.0%,45.5%,6.5%,51.6%,48.5%,34.4%
2019 (16 matches),,0.95,0.96,55.4,2.5,3.7%,59.4%,4.3%,56.0%,44.0%,41.5%
2018 (9 matches),,0.94,0.71,46.4,2.8,1.7%,48.5%,5.2%,49.1%,37.8%,39.9%
2017 (1 matches),,1.36,1.39,47.9,2.2,0.0%,62.2%,9.4%,78.1%,31.3%,30.8%
2015 (2 matches),,0.84,0.65,44.4,2.1,6.2%,50.8%,6.9%,56.9%,34.9%,36.2%
2013 (1 matches),,0.88,0.78,55.5,2.2,2.0%,59.2%,2.3%,59.1%,39.1%,33.3%
Career (29 matches),,0.95,0.86,51.8,2.6,3.1%,55.7%,4.8%,55.0%,41.0%,40.1%
