Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2003 St. Petersburg QF,W vs Grosjean,86% (12/14),40% (4/10),2/7,1/5,67% (6/9),3/4,0/0,83% (5/6),33% (2/6)
2002 Roland Garros SF,L vs Costa,55% (12/22),20% (4/20),1/1,0/0,65% (11/17),2/5,2/3,- (0/0),- (0/0)
2002 Rome R64,L vs Galimberti,57% (8/14),43% (3/7),1/4,0/0,44% (4/9),2/4,2/3,- (0/0),- (0/0)
2001 Roland Garros F,L vs Kuerten,59% (10/17),38% (3/8),1/1,0/0,47% (8/17),5/8,3/4,60% (3/5),80% (4/5)
2001 Roland Garros QF,W vs Federer,52% (13/25),54% (7/13),3/8,1/4,69% (9/13),0/0,0/0,- (0/0),- (0/0)
2001 Rome QF,L vs Kuerten,42% (5/12),- (0/0),0/0,0/0,60% (6/10),2/4,2/3,- (0/0),- (0/0)
2001 Rome R16,W vs Hewitt,75% (9/12),33% (3/9),2/5,1/4,78% (7/9),0/0,0/0,80% (4/5),75% (3/4)
2001 Rome R64,W vs Moya,72% (13/18),71% (5/7),2/3,1/1,63% (5/8),3/4,0/0,- (0/0),- (0/0)
2001 Miami R16,L vs Rafter,75% (6/8),14% (1/7),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2000 Washington F,W vs Agassi,53% (8/15),44% (4/9),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2000 Roland Garros R16,W vs Federer,67% (14/21),38% (5/13),3/6,1/1,60% (3/5),2/2,0/0,88% (7/8),25% (2/8)
2000 Rome SF,L vs Kuerten,60% (6/10),0% (0/6),0/0,0/0,50% (3/6),1/3,1/2,- (0/0),- (0/0)
2000 Indian Wells F,W vs Enqvist,76% (13/17),38% (5/13),3/4,1/2,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2000 Indian Wells SF,W vs Lapentti,82% (9/11),75% (3/4),2/4,1/3,75% (3/4),0/0,0/0,- (0/0),- (0/0)
1999 Rome SF,L vs Kuerten,50% (4/8),50% (2/4),0/0,0/0,55% (6/11),5/7,0/1,- (0/0),- (0/0)
1998 Tour Finals SF,W vs Sampras,74% (14/19),40% (2/5),2/4,1/3,60% (3/5),3/4,3/3,100% (5/5),40% (2/5)
1998 Roland Garros SF,W vs Pioline,92% (12/13),50% (6/12),3/5,1/1,92% (11/12),0/0,0/0,- (0/0),- (0/0)
1998 Hamburg SF,W vs Mantilla,53% (9/17),75% (6/8),2/2,1/1,69% (9/13),0/1,0/0,- (0/0),- (0/0)
1998 Miami SF,L vs Agassi,71% (5/7),20% (1/5),0/0,0/0,64% (7/11),2/4,0/1,- (0/0),- (0/0)
1997 Rome F,W vs Rios,54% (13/24),78% (7/9),3/5,1/3,56% (5/9),0/0,0/0,- (0/0),- (0/0)
2003 (1 matches),,85.7%,40.0%,28.6%,20.0%,66.7%,75.0%,-,83.3%,33.3%
2002 (2 matches),,55.6%,25.9%,40.0%,-,57.7%,44.4%,66.7%,-,-
2001 (6 matches),,60.9%,43.2%,47.1%,33.3%,58.7%,57.9%,62.5%,70.0%,77.8%
2000 (5 matches),,67.6%,37.8%,62.5%,57.1%,69.2%,60.0%,50.0%,87.5%,25.0%
1999 (1 matches),,50.0%,50.0%,-,-,54.5%,71.4%,0.0%,-,-
Career (26 matches),,60.8%,42.5%,52.1%,45.2%,61.5%,56.8%,62.5%,80.6%,40.0%
