Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2003 St Petersburg QF,W vs Grosjean,11.2%,90.0%,17.7%,81.8%,12.1%,10.0%,0.0%,4.4%,8.3%,0.0%,-,-46,-33
2002 Roland Garros SF,L vs Costa,5.8%,85.7%,10.1%,72.0%,11.4%,13.6%,0.0%,8.4%,14.3%,2.2%,40.0%,-1,-16
2002 Rome R64,L vs Galimberti,5.4%,50.0%,9.9%,73.3%,8.7%,2.7%,30.0%,5.2%,19.0%,0.7%,0.0%,-36,-45
2001 Roland Garros F,L vs Kuerten,7.7%,77.8%,11.5%,71.4%,5.7%,5.6%,0.0%,7.5%,20.0%,0.7%,50.0%,-65,-68
2001 Roland Garros SF,W vs Grosjean,4.2%,100.0%,16.7%,88.6%,9.8%,9.5%,11.8%,7.8%,20.0%,0.4%,0.0%,-48,-57
2001 Roland Garros QF,W vs Federer,3.2%,100.0%,18.6%,83.7%,7.0%,10.0%,0.0%,9.7%,33.3%,0.6%,100.0%,-28,-43
2001 Rome R16,W vs Hewitt,3.7%,100.0%,11.4%,89.5%,6.3%,6.9%,11.1%,8.8%,18.0%,0.8%,75.0%,-101,-103
2001 Rome QF,L vs Kuerten,8.8%,66.7%,11.8%,61.5%,6.5%,7.3%,0.0%,2.9%,7.7%,1.4%,0.0%,-53,-71
2001 Rome R64,W vs Moya,6.2%,66.7%,15.0%,64.5%,12.1%,14.1%,5.0%,8.1%,26.9%,0.2%,100.0%,-45,-48
2001 Miami R16,L vs Rafter,1.9%,0.0%,6.8%,50.0%,24.3%,27.3%,0.0%,12.2%,22.2%,0.0%,-,30,28
2000 Washington F,W vs Agassi,5.9%,100.0%,5.5%,100.0%,3.9%,9.1%,0.0%,5.9%,25.0%,0.0%,-,-101,-68
2000 Roland Garros R16,W vs Federer,5.9%,100.0%,13.3%,87.1%,11.3%,12.1%,9.5%,7.2%,14.3%,0.5%,100.0%,-49,-44
2000 Rome SF,L vs Kuerten,8.5%,25.0%,13.2%,62.5%,7.1%,11.1%,0.0%,18.9%,56.3%,0.5%,100.0%,-59,-49
2000 Indian Wells F,W vs Enqvist,0.0%,-,5.1%,77.8%,14.1%,25.7%,0.0%,11.6%,22.2%,0.0%,-,-109,-67
2000 Indian Wells SF,W vs Lapentti,0.0%,-,11.1%,66.7%,7.9%,2.9%,0.0%,8.7%,36.4%,0.4%,0.0%,-122,-80
1999 Rome SF,L vs Kuerten,10.0%,50.0%,13.2%,62.5%,7.3%,16.7%,0.0%,4.1%,28.6%,0.9%,0.0%,-117,-118
1998 Tour Finals F,W vs Moya,6.5%,83.3%,15.7%,69.2%,9.2%,12.5%,5.9%,6.6%,21.6%,0.4%,33.3%,-62,-55
1998 Tour Finals SF,W vs Sampras,2.2%,50.0%,8.7%,68.8%,11.1%,18.5%,4.3%,22.4%,66.7%,0.0%,-,-35,-57
1998 Indianapolis F,W vs Agassi,1.5%,100.0%,3.5%,60.0%,13.5%,20.7%,0.0%,6.0%,30.0%,0.0%,-,-47,-48
1998 Roland Garros F,L vs Moya,3.1%,66.7%,10.7%,65.0%,7.9%,5.3%,0.0%,5.5%,17.6%,0.8%,33.3%,-73,-74
Career (33 matches),,6.3%,70.2%,12.4%,71.4%,9.5%,10.8%,6.1%,8.1%,22.0%,0.6%,43.7%,-66,-61
