Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,376,242,134,64.4%,516-316,62.0%,4169-3384,55.2%,30-33,47.6%,0,,,,,,,,,,,
Clay,127,65,62,51.2%,155-133,53.8%,1387-1279,52.0%,11-15,42.3%,0,,,,,,,,,,,
Grass,4,1,3,25.0%,2-7,22.2%,28-46,37.8%,0-0,-,0,,,,,,,,,,,
Carpet,2,1,1,50.0%,2-2,50.0%,22-21,51.2%,1-0,100.0%,0,,,,,,,,,,,
Finals,28,13,15,46.4%,28-35,44.4%,286-295,49.2%,1-3,25.0%,0,,,,,,,,,,,
Semi-finals,54,28,26,51.9%,63-54,53.8%,583-530,52.4%,2-9,18.2%,0,,,,,,,,,,,
Quarter-finals,84,54,30,64.3%,111-70,61.3%,896-743,54.7%,9-8,52.9%,0,,,,,,,,,,,
vs Righties,311,169,142,54.3%,377-325,53.7%,3344-3057,52.2%,21-34,38.2%,0,,,,,,,,,,,
vs Lefties,44,26,18,59.1%,59-41,59.0%,501-449,52.7%,10-2,83.3%,0,,,,,,,,,,,
