Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Alina Mikheeva [RUS],7,1,87.5%,3,1,2,33.3%,2009,2015,0,,,,,,,,,,
6,Yana Sizikova [RUS],2,4,33.3%,1,0,1,0.0%,2011,2017,0,,,,,,,,,,
5,Elena Teodora Cadar [ROU],1,4,20.0%,0,0,0,-,2014,2018,0,,,,,,,,,,
5,Anastasia Pribylova [RUS],1,4,20.0%,2,0,2,0.0%,2014,2018,0,,,,,,,,,,
5,Dea Herdzelas [BIH],1,4,20.0%,3,0,3,0.0%,2013,2016,0,,,,,,,,,,
4,Sandra Samir [EGY],1,3,25.0%,0,0,0,-,2014,2021,0,,,,,,,,,,
4,Valeriya Strakhova [UKR],2,2,50.0%,0,0,0,-,2015,2020,0,,,,,,,,,,
4,Ola Abou Zekry [EGY],3,1,75.0%,3,2,1,66.7%,2013,2016,0,,,,,,,,,,
3,Noel Saidenova [RUS],2,1,66.7%,1,1,0,100.0%,2020,2021,0,,,,,,,,,,
3,Ekaterina Yashina [RUS],1,2,33.3%,0,0,0,-,2012,2021,0,,,,,,,,,,
3,Jelena Stojanovic [AUS],2,1,66.7%,1,0,1,0.0%,2015,2020,0,,,,,,,,,,
3,Dasha Ivanova [USA],2,1,66.7%,1,1,0,100.0%,2018,2020,0,,,,,,,,,,
3,Valentyna Ivakhnenko [UKR],2,1,66.7%,0,0,0,-,2016,2019,0,,,,,,,,,,
3,Anastasiya Shoshyna [UKR],2,1,66.7%,1,1,0,100.0%,2016,2018,0,,,,,,,,,,
3,Sabina Sharipova [UZB],0,3,0.0%,1,0,1,0.0%,2016,2018,0,,,,,,,,,,
