Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2021,681,52,,,,,,,,,,,,
2020,511,81,,,,,,,,,306,258,,
2019,451,91,,,,,,,,,282,259,,
2018,651,18,,,,,,,,,590,43,,
2017,330,133,,,,,,,,,312,197,,
2016,355,107,,,,,,,,,184,354,,
2015,413,79,,,,,,,,,289,205,,
2014,395,81,,,,,,,,,361,126,,
2013,376,116,,,,,,,,,274,236,,
2012,729,26,,,,,,,,,1006,15,,
2011,1113,6,,,,,,,,,830,26,,
2009,1078,4,,,,,,,,,,,,
